Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
29,5562,0.0003025531768798828,0.3361170291900635,0.009856939315795898,0.00030159950256347656,0.34658098220825195
30,5595,0.0003044605255126953,0.33604001998901367,0.009863615036010742,0.000370025634765625,0.3465843200683594
31,5442,0.0002999305725097656,0.3362264633178711,0.009462833404541016,0.00036025047302246094,0.34635472297668457
32,5470,0.0003161430358886719,0.33603501319885254,0.009784698486328125,0.0003101825714111328,0.3464505672454834
33,5547,0.00027561187744140625,0.3360781669616699,0.010047674179077148,0.0003695487976074219,0.34677672386169434
34,5496,0.0003006458282470703,0.3360099792480469,0.009903192520141602,0.00029850006103515625,0.346515417098999
35,5485,0.0002720355987548828,0.3360915184020996,0.009702444076538086,0.00029587745666503906,0.34636497497558594
36,5560,0.0002739429473876953,0.3362560272216797,0.009650945663452148,0.0003666877746582031,0.34655284881591797
37,5572,0.00029754638671875,0.33599019050598145,0.009675741195678711,0.00036597251892089844,0.34633421897888184
38,5550,0.00029277801513671875,0.33661603927612305,0.009820699691772461,0.00038313865661621094,0.34711790084838867
39,5510,0.0002903938293457031,0.3360311985015869,0.009793996810913086,0.00038051605224609375,0.34650135040283203
40,5550,0.0003094673156738281,0.335951566696167,0.00952458381652832,0.0003292560577392578,0.3461184501647949
41,5555,0.00028324127197265625,0.33611202239990234,0.009747982025146484,0.0003032684326171875,0.3464498519897461
42,5510,0.00027489662170410156,0.33613014221191406,0.009659290313720703,0.0003020763397216797,0.3463704586029053
43,5529,0.0002727508544921875,0.3360445499420166,0.009720802307128906,0.00030493736267089844,0.3463466167449951
44,5572,0.0002720355987548828,0.33594751358032227,0.009742498397827148,0.0002970695495605469,0.34626269340515137
45,5577,0.0002846717834472656,0.33617162704467773,0.009477615356445312,0.0003085136413574219,0.34624552726745605
46,5606,0.000274658203125,0.336195707321167,0.009614706039428711,0.0002980232238769531,0.3463873863220215
47,5556,0.0002701282501220703,0.3360860347747803,0.009977579116821289,0.0003802776336669922,0.34672021865844727
48,5570,0.0002980232238769531,0.33615612983703613,0.009678125381469727,0.0003123283386230469,0.3464491367340088
49,5610,0.0002853870391845703,0.3360269069671631,0.009492158889770508,0.00030040740966796875,0.34610891342163086
50,5610,0.000270843505859375,0.3360562324523926,0.009709358215332031,0.00030803680419921875,0.3463480472564697
