Metric,Data Size,Standard Deviation
encrypt_time,5516.0,6.193787030177924e-05
encrypt_time,5568.0,3.3930037036324307e-05
encrypt_time,5508.0,9.161320759834377e-05
encrypt_time,5479.0,9.59362626575698e-05
encrypt_time,5589.0,5.4467615972244096e-05
encrypt_time,5611.0,0.00013221245027806338
encrypt_time,5557.0,5.8661829129318235e-05
encrypt_time,5540.0,7.45815523605767e-05
encrypt_time,5623.0,8.612263185791583e-05
encrypt_time,5579.0,0.00011174509664923572
encrypt_time,5616.0,0.00022278055660948534
encrypt_time,5536.0,6.604343639090039e-05
encrypt_time,5552.0,6.356341664917272e-05
encrypt_time,5600.0,6.910470156108534e-05
encrypt_time,5543.0,6.058266494699747e-05
encrypt_time,5537.0,7.278384218415611e-05
encrypt_time,5575.0,0.0001173309858368645
encrypt_time,5615.0,9.49945018825879e-05
encrypt_time,5617.0,4.9660443233980926e-05
encrypt_time,5531.0,9.419307446765311e-05
encrypt_time,5553.0,6.134150069611453e-05
encrypt_time,5574.0,4.8682621885719826e-05
encrypt_time,5533.0,6.798214447781364e-05
encrypt_time,5619.0,1.0220222117177748e-05
encrypt_time,5594.0,9.523209655480525e-05
encrypt_time,5591.0,0.00013698933031479403
encrypt_time,5583.0,7.429611278293086e-05
encrypt_time,5643.0,2.763001580603399e-05
encrypt_time,5526.0,0.00010887401926881494
encrypt_time,5581.0,7.252409080019938e-05
encrypt_time,5528.0,7.755847748215167e-05
encrypt_time,5554.0,8.06070301451436e-05
encrypt_time,5487.0,2.4467454430848896e-05
encrypt_time,5584.0,5.093049449244001e-05
encrypt_time,5501.0,2.434070376630849e-05
encrypt_time,5477.0,6.63496737583387e-05
encrypt_time,5507.0,7.331412228243515e-05
encrypt_time,5519.0,0.00010185610554704969
encrypt_time,5559.0,0.0001241679354782118
encrypt_time,5505.0,5.3190714190322256e-05
encrypt_time,5488.0,0.00015397293875414638
encrypt_time,5546.0,9.736970393772051e-05
encrypt_time,5545.0,9.56134119812909e-05
encrypt_time,5500.0,0.00011394795849033189
encrypt_time,5471.0,6.898673103462236e-05
encrypt_time,5517.0,0.00015235343339464446
encrypt_time,5532.0,7.11531330671342e-05
encrypt_time,5482.0,1.590609133049435e-05
encrypt_time,5590.0,0.00010510962623174483
encrypt_time,5599.0,9.235017942314196e-06
encrypt_time,5548.0,4.572079904009224e-05
encrypt_time,5587.0,4.04432971303371e-05
encrypt_time,5549.0,0.0003117863198586345
encrypt_time,5564.0,7.76642818504027e-05
encrypt_time,5580.0,6.364746291739102e-05
encrypt_time,5511.0,5.7575402730373535e-05
encrypt_time,5558.0,7.005498492132175e-05
encrypt_time,5612.0,0.0001170740696872505
encrypt_time,5571.0,7.016469707196188e-05
encrypt_time,5626.0,4.702460617140919e-05
encrypt_time,5635.0,6.349781029216476e-05
encrypt_time,5604.0,8.00072465698551e-05
encrypt_time,5566.0,0.00014992904291457349
encrypt_time,5535.0,6.401933559127725e-05
encrypt_time,5607.0,0.00018172999328107945
encrypt_time,5603.0,4.033833347069667e-05
encrypt_time,5475.0,7.596624382880733e-05
encrypt_time,5514.0,5.000522318828359e-05
encrypt_time,5541.0,0.00011640265323148414
encrypt_time,5569.0,0.0001365522865914869
encrypt_time,5525.0,0.00013763384623502047
encrypt_time,5523.0,5.090343308950871e-05
encrypt_time,5486.0,7.20966469269743e-05
encrypt_time,5530.0,7.67907303640685e-05
encrypt_time,5434.0,0.00020067540223765032
encrypt_time,5551.0,9.58669225193112e-05
encrypt_time,5427.0,0.00022117140150069048
encrypt_time,5538.0,9.971012736987255e-05
encrypt_time,5490.0,5.3253547920966824e-05
encrypt_time,5582.0,3.9803730521221604e-05
encrypt_time,5513.0,0.0001219168934739948
encrypt_time,5506.0,6.634843730368802e-05
encrypt_time,5522.0,7.55712583721288e-05
encrypt_time,5631.0,0.00016672989276713353
encrypt_time,5573.0,7.635067178634664e-05
encrypt_time,5586.0,3.964182887695187e-05
encrypt_time,5596.0,0.00017538488439236978
encrypt_time,5462.0,3.085201012954502e-05
encrypt_time,5601.0,5.7093678531951245e-05
encrypt_time,5597.0,3.041354884549996e-05
encrypt_time,5621.0,6.105189875344875e-05
encrypt_time,5567.0,0.00010565350269144686
encrypt_time,5563.0,8.525112497917706e-05
encrypt_time,5598.0,0.00010188454272895392
encrypt_time,5565.0,0.0001266482633994698
encrypt_time,5613.0,4.600330081182584e-05
encrypt_time,5520.0,0.0001458769049769281
encrypt_time,5483.0,3.231109563496309e-05
encrypt_time,5457.0,6.601717033152292e-05
encrypt_time,5474.0,7.323214404962509e-05
encrypt_time,5472.0,7.230975924084786e-05
encrypt_time,5620.0,9.067838721769752e-05
encrypt_time,5585.0,5.4573507585766395e-05
encrypt_time,5439.0,0.0
encrypt_time,5458.0,0.00017531618382092543
encrypt_time,5509.0,6.410984370960762e-05
encrypt_time,5401.0,3.528594970703125e-05
encrypt_time,5495.0,8.490409609515704e-05
encrypt_time,5451.0,7.048534800740038e-05
encrypt_time,5461.0,4.930014794820599e-05
encrypt_time,5468.0,0.00016548245633571807
encrypt_time,5608.0,6.143822423489625e-05
encrypt_time,5592.0,8.409393542029458e-05
encrypt_time,5628.0,3.8509435025404466e-05
encrypt_time,5609.0,0.0001132668029168167
encrypt_time,5415.0,0.00016307830810546875
encrypt_time,5402.0,0.0
encrypt_time,5539.0,6.083758852782538e-05
encrypt_time,5527.0,0.0001396823599338838
encrypt_time,5659.0,0.0
encrypt_time,5671.0,6.484610182063817e-05
encrypt_time,5419.0,0.0
encrypt_time,5660.0,3.1828880310058594e-05
encrypt_time,5459.0,5.290063611850737e-05
encrypt_time,5493.0,4.6432188141479066e-05
encrypt_time,5453.0,6.407375001810392e-05
encrypt_time,5450.0,7.557406166027346e-05
encrypt_time,5421.0,1.0251998901367188e-05
encrypt_time,5452.0,0.0001455832314668325
encrypt_time,5634.0,2.2778646302215933e-05
encrypt_time,5593.0,0.00028010709121069983
encrypt_time,5467.0,5.8353214444059646e-05
encrypt_time,5667.0,0.0
encrypt_time,5666.0,2.276897430419922e-05
encrypt_time,5668.0,0.0
encrypt_time,5424.0,6.836042709075521e-05
encrypt_time,5423.0,0.0001673228042885785
encrypt_time,5436.0,7.14952434366854e-05
encrypt_time,5460.0,3.285370662078292e-05
encrypt_time,5437.0,0.00015361272232210474
encrypt_time,5464.0,0.00013760995880574245
encrypt_time,5446.0,1.7742872140445333e-05
