Metric,Data Size,Standard Deviation
encrypt_time,5516.0,3.0980847305560004e-06
encrypt_time,5568.0,8.02052981406032e-06
encrypt_time,5508.0,2.6906463584262625e-06
encrypt_time,5479.0,5.724503555402219e-06
encrypt_time,5589.0,4.020171264032565e-06
encrypt_time,5611.0,1.971238338250362e-06
encrypt_time,5557.0,1.140191830814495e-05
encrypt_time,5540.0,4.500718621267095e-06
encrypt_time,5623.0,3.276749949151405e-06
encrypt_time,5579.0,3.877070244856556e-06
encrypt_time,5616.0,1.4199867554669092e-06
encrypt_time,5536.0,3.578362034687685e-06
encrypt_time,5552.0,4.059375342540094e-06
encrypt_time,5600.0,5.596785886073663e-06
encrypt_time,5543.0,2.0160702712723964e-06
encrypt_time,5537.0,2.014738879113551e-06
encrypt_time,5575.0,7.58487157694245e-06
encrypt_time,5615.0,2.981156575629907e-06
encrypt_time,5617.0,5.567072403876055e-06
encrypt_time,5531.0,2.2139920382719823e-06
encrypt_time,5553.0,1.5190658108048205e-06
encrypt_time,5574.0,9.233911862867873e-07
encrypt_time,5533.0,3.974880705993161e-06
encrypt_time,5619.0,1.632582234078577e-06
encrypt_time,5594.0,5.722339799394505e-06
encrypt_time,5591.0,2.4300298681973404e-06
encrypt_time,5583.0,8.618577918233827e-06
encrypt_time,5643.0,1.123037557686375e-06
encrypt_time,5526.0,1.9842130704660076e-06
encrypt_time,5581.0,2.620359016714415e-06
encrypt_time,5528.0,2.178226583340085e-06
encrypt_time,5554.0,5.0427531744350285e-06
encrypt_time,5487.0,4.974129884863903e-06
encrypt_time,5584.0,4.1812392785907515e-06
encrypt_time,5501.0,6.6477752664583354e-06
encrypt_time,5477.0,3.0136838711531364e-06
encrypt_time,5507.0,6.035360685392152e-06
encrypt_time,5519.0,2.4698197072864365e-06
encrypt_time,5559.0,2.536184566898359e-06
encrypt_time,5505.0,4.0880499136833267e-05
encrypt_time,5488.0,2.3738648979692415e-06
encrypt_time,5546.0,9.857223346036067e-06
encrypt_time,5545.0,4.137695882751609e-06
encrypt_time,5500.0,1.999321223800787e-06
encrypt_time,5471.0,4.197686466189535e-06
encrypt_time,5517.0,3.8048766335463647e-06
encrypt_time,5532.0,1.1047165697304215e-05
encrypt_time,5482.0,6.836513890459241e-07
encrypt_time,5590.0,1.939914003903272e-06
encrypt_time,5599.0,1.0136119912334881e-05
encrypt_time,5548.0,0.00025179211552243263
encrypt_time,5587.0,1.9698930215353845e-05
encrypt_time,5549.0,1.297852576341469e-06
encrypt_time,5564.0,1.0613826878890378e-06
encrypt_time,5580.0,6.339914382980985e-06
encrypt_time,5511.0,6.812014949414587e-06
encrypt_time,5558.0,4.727873336775537e-06
encrypt_time,5612.0,1.245356588739094e-06
encrypt_time,5571.0,4.1108292148635086e-06
encrypt_time,5626.0,1.2154204084820523e-05
encrypt_time,5635.0,3.4471072334151875e-06
encrypt_time,5604.0,1.7863724067202427e-06
encrypt_time,5566.0,3.503162483698608e-05
encrypt_time,5535.0,3.656108485588467e-06
encrypt_time,5607.0,5.702143069792461e-06
encrypt_time,5603.0,4.227532958800807e-06
encrypt_time,5475.0,6.012687784632917e-06
encrypt_time,5514.0,3.867497722950581e-06
encrypt_time,5541.0,1.3754902930521616e-06
encrypt_time,5569.0,4.842842525804668e-06
encrypt_time,5525.0,1.139300100032582e-05
encrypt_time,5523.0,3.5554557811774205e-06
encrypt_time,5486.0,1.552469310388537e-06
encrypt_time,5530.0,3.306252447062207e-06
encrypt_time,5434.0,2.326872503273861e-06
encrypt_time,5551.0,5.646363599195748e-06
encrypt_time,5427.0,2.5175466635159104e-06
encrypt_time,5538.0,7.046155350268366e-06
encrypt_time,5490.0,5.172576868711359e-05
encrypt_time,5582.0,1.2671429043983246e-06
encrypt_time,5513.0,1.5901710476820588e-06
encrypt_time,5506.0,1.130005188306718e-05
encrypt_time,5522.0,2.9801368698119623e-06
encrypt_time,5631.0,7.469603308047728e-06
encrypt_time,5573.0,2.5097439204354943e-06
encrypt_time,5586.0,3.480437984825395e-06
encrypt_time,5596.0,4.9791189524451535e-06
encrypt_time,5462.0,5.034171655172181e-06
encrypt_time,5601.0,2.039837802525276e-06
encrypt_time,5597.0,7.6002969850070755e-06
encrypt_time,5621.0,3.2462399503009947e-06
encrypt_time,5567.0,4.186758206832595e-06
encrypt_time,5563.0,9.048958478160659e-06
encrypt_time,5598.0,1.2211681156485008e-06
encrypt_time,5565.0,2.0376072520467277e-06
encrypt_time,5613.0,1.257909046760245e-06
encrypt_time,5520.0,4.167015746412866e-06
encrypt_time,5483.0,1.046674595542356e-06
encrypt_time,5457.0,6.330630618952908e-06
encrypt_time,5474.0,3.917617017067667e-06
encrypt_time,5472.0,4.230550372321057e-06
encrypt_time,5620.0,1.6879370135394326e-06
encrypt_time,5585.0,2.211517071782156e-06
encrypt_time,5439.0,0.0
encrypt_time,5458.0,1.5078914929239175e-06
encrypt_time,5509.0,2.880822652243274e-06
encrypt_time,5401.0,2.384185791015625e-07
encrypt_time,5495.0,1.984524281854422e-06
encrypt_time,5451.0,4.336917765821537e-06
encrypt_time,5461.0,2.6741761141445226e-06
encrypt_time,5468.0,4.310624320450025e-06
encrypt_time,5608.0,2.6231461745584843e-06
encrypt_time,5592.0,7.889310712162339e-06
encrypt_time,5628.0,3.210782216936574e-06
encrypt_time,5609.0,1.4572817602096677e-06
encrypt_time,5415.0,3.5762786865234375e-07
encrypt_time,5402.0,0.0
encrypt_time,5539.0,2.730632391500234e-06
encrypt_time,5527.0,5.530042130676166e-06
encrypt_time,5659.0,0.0
encrypt_time,5671.0,2.1399312660519483e-06
encrypt_time,5419.0,0.0
encrypt_time,5660.0,2.5033950805664062e-06
encrypt_time,5459.0,3.7108379402812434e-06
encrypt_time,5493.0,1.3942901150906988e-06
encrypt_time,5453.0,6.142506630281316e-06
encrypt_time,5450.0,8.868637470716433e-07
encrypt_time,5421.0,4.76837158203125e-07
encrypt_time,5452.0,5.125999450683594e-06
encrypt_time,5634.0,9.11204077851683e-06
encrypt_time,5593.0,6.0006219408806984e-06
encrypt_time,5467.0,1.9545943732470106e-06
encrypt_time,5667.0,0.0
encrypt_time,5666.0,1.1920928955078125e-06
encrypt_time,5668.0,0.0
encrypt_time,5424.0,1.129577476476169e-05
encrypt_time,5423.0,2.4012905715969414e-06
encrypt_time,5436.0,6.82206341162896e-07
encrypt_time,5460.0,4.895140572472077e-06
encrypt_time,5437.0,7.996802249550068e-07
encrypt_time,5464.0,6.283327987296417e-06
encrypt_time,5446.0,1.4054567959966177e-06
encrypt_time,5465.0,1.1082257157173065e-05
encrypt_time,5480.0,1.8069548913475435e-06
encrypt_time,5430.0,0.0
encrypt_time,5542.0,1.059136131043247e-06
encrypt_time,5518.0,1.8056650360904243e-06
encrypt_time,5447.0,1.4082626618281482e-06
encrypt_time,5432.0,0.0
encrypt_time,5456.0,1.9156751085854214e-06
encrypt_time,5651.0,3.0006661839584874e-06
encrypt_time,5576.0,2.532846763129188e-06
encrypt_time,5674.0,0.0
encrypt_time,5627.0,9.989583563785977e-07
encrypt_time,5647.0,9.417533874511719e-06
encrypt_time,5670.0,0.0
encrypt_time,5625.0,1.8801463002666837e-06
encrypt_time,5578.0,3.151164028140617e-06
encrypt_time,5664.0,0.0
encrypt_time,5636.0,5.4497803918952414e-06
encrypt_time,5491.0,1.7391487336003194e-06
encrypt_time,5624.0,1.3402432749324032e-06
encrypt_time,5494.0,3.497006510103912e-06
encrypt_time,5463.0,8.933541295621489e-07
encrypt_time,5515.0,7.542225351083984e-06
encrypt_time,5390.0,0.0
encrypt_time,5473.0,1.2409223251031022e-06
encrypt_time,5481.0,4.687551531174541e-06
encrypt_time,5649.0,2.6815466592793447e-06
encrypt_time,5675.0,4.291534423828125e-06
encrypt_time,5614.0,1.897787927830925e-06
encrypt_time,5676.0,5.960464477539062e-07
encrypt_time,5633.0,2.1890727302533454e-05
encrypt_time,5630.0,1.2273347545846702e-06
encrypt_time,5653.0,1.2131005543449518e-06
encrypt_time,5489.0,1.6535108920550066e-06
encrypt_time,5637.0,7.536687359111556e-06
encrypt_time,5644.0,0.0
encrypt_time,5639.0,1.5000173320910832e-06
encrypt_time,5418.0,5.105498815278691e-06
encrypt_time,5476.0,2.2135511626654163e-06
encrypt_time,5478.0,1.3304288421299622e-06
encrypt_time,5650.0,1.0443577449283142e-06
encrypt_time,5629.0,4.677604013791607e-06
encrypt_time,5438.0,2.3282157165019422e-06
encrypt_time,5440.0,1.0974378967000227e-06
encrypt_time,5340.0,0.0
encrypt_time,5425.0,0.0
encrypt_time,5428.0,4.698721516065602e-06
encrypt_time,5372.0,0.0
encrypt_time,5455.0,1.7091096183632954e-06
encrypt_time,5429.0,3.0994415283203125e-06
encrypt_time,5433.0,0.0
encrypt_time,5407.0,0.0
encrypt_time,5416.0,7.226679118264997e-07
encrypt_time,5417.0,2.384185791015625e-07
encrypt_time,5502.0,8.994108370916662e-06
encrypt_time,5408.0,0.0
encrypt_time,5449.0,2.7521601630723943e-06
encrypt_time,5404.0,8.344650268554688e-07
encrypt_time,5693.0,0.0
encrypt_time,5665.0,1.0728836059570312e-06
encrypt_time,5657.0,0.0
encrypt_time,5397.0,5.364418029785156e-06
encrypt_time,5469.0,1.311085422980072e-06
encrypt_time,5646.0,2.1457672119140625e-06
encrypt_time,5713.0,0.0
encrypt_time,5692.0,0.0
encrypt_time,5632.0,1.3838036973767162e-06
encrypt_time,5652.0,2.1442949872385724e-06
encrypt_time,5678.0,1.1920928955078125e-06
encrypt_time,5618.0,1.3810910540408106e-06
encrypt_time,5504.0,8.064048063892252e-07
encrypt_time,5422.0,0.0
encrypt_time,5399.0,5.4836273193359375e-06
encrypt_time,5431.0,0.0
encrypt_time,5697.0,3.5762786865234375e-07
encrypt_time,5708.0,0.0
encrypt_time,5640.0,4.182105861971318e-06
encrypt_time,5682.0,0.0
encrypt_time,5420.0,3.337860107421875e-06
encrypt_time,5641.0,0.0
encrypt_time,5711.0,0.0
encrypt_time,5669.0,6.25769923052137e-07
encrypt_time,5648.0,1.1920928955078125e-07
encrypt_time,5718.0,0.0
encrypt_time,5684.0,1.3113021850585938e-06
encrypt_time,5698.0,0.0
encrypt_time,5655.0,3.337860107421875e-06
encrypt_time,5663.0,2.354865454042602e-06
encrypt_time,5688.0,0.0
encrypt_time,5393.0,0.0
encrypt_time,5411.0,1.083865300574768e-06
encrypt_time,5426.0,0.0
encrypt_time,5414.0,0.0
encrypt_time,5385.0,0.0
encrypt_time,5391.0,0.0
encrypt_time,5403.0,8.389564018501692e-06
encrypt_time,5405.0,0.0
encrypt_time,5679.0,0.0
encrypt_time,5681.0,2.6226043701171875e-06
encrypt_time,5654.0,0.0
encrypt_time,5662.0,0.0
encrypt_time,5645.0,1.9073486328125e-06
encrypt_time,5406.0,0.0
encrypt_time,5454.0,0.0
encrypt_time,5444.0,0.0
sign_time,4426.0,0.0
sign_time,64968.0,0.0
sign_time,48146.0,0.0
sign_time,4380.0,0.0
sign_time,9163.0,0.0
sign_time,66615.0,0.0
sign_time,17493.0,0.0
sign_time,3654.0,0.0
sign_time,4374.0,0.0
sign_time,20400.0,1.7049845865994573e-05
sign_time,5499.0,1.5331092762484515e-05
sign_time,5466.0,5.068848520629239e-06
sign_time,5413.0,2.5033950805664062e-06
sign_time,5521.0,1.0765996535743798e-05
sign_time,5445.0,1.1964324108273317e-05
sign_time,5470.0,2.3417496020950902e-05
sign_time,5498.0,1.2874287899130867e-05
sign_time,5484.0,1.1122271434452805e-05
sign_time,5448.0,1.1902037540032598e-05
sign_time,5497.0,1.230329213105231e-05
sign_time,5441.0,1.860188840066955e-05
sign_time,5588.0,1.0958810996280928e-05
sign_time,5544.0,9.874661922132468e-06
sign_time,5435.0,3.5058252016882547e-06
sign_time,5562.0,1.2979039710009541e-05
sign_time,5595.0,1.4684416871069262e-05
sign_time,5442.0,6.719570103940318e-06
sign_time,5547.0,2.406794585893816e-05
sign_time,5496.0,1.843546128890141e-05
sign_time,5485.0,9.294586603284057e-06
sign_time,5560.0,9.774609294260038e-06
sign_time,5572.0,8.436952724085091e-06
sign_time,5550.0,1.8692014463321772e-05
sign_time,5510.0,1.1155059431138053e-05
sign_time,5555.0,9.413991300697442e-06
sign_time,5529.0,2.0278616763143515e-05
sign_time,5577.0,1.1114130967027981e-05
sign_time,5606.0,1.0233552107904024e-05
sign_time,5556.0,1.1458860784827332e-05
sign_time,5570.0,1.0570624411970799e-05
sign_time,5610.0,1.523186042635969e-05
sign_time,5524.0,1.9204209969503553e-05
sign_time,5512.0,1.0958324703674895e-05
sign_time,5503.0,1.941968722268459e-05
sign_time,5534.0,4.3555553007195245e-05
sign_time,5622.0,2.0297503027542088e-05
sign_time,5602.0,8.923637929037858e-06
sign_time,5492.0,1.2957364330043017e-05
sign_time,5605.0,7.103671861940567e-05
sign_time,5561.0,8.549093181997289e-06
sign_time,5443.0,6.047378106112552e-06
sign_time,5516.0,1.0872508419049396e-05
sign_time,5568.0,2.861661616413619e-05
sign_time,5508.0,2.0561372095435706e-05
sign_time,5479.0,9.13553663463926e-06
sign_time,5589.0,1.0359622500381564e-05
sign_time,5611.0,1.2234352455342452e-05
sign_time,5557.0,1.6946848953488268e-05
sign_time,5540.0,1.1176721222635541e-05
sign_time,5623.0,4.133543796700906e-06
sign_time,5579.0,1.2145408419668367e-05
sign_time,5616.0,1.141874555192876e-05
sign_time,5536.0,1.211249815035397e-05
sign_time,5552.0,2.0962560285767492e-05
sign_time,5600.0,1.2506945794178544e-05
sign_time,5543.0,1.8867675856098128e-05
sign_time,5537.0,1.1932099592189552e-05
sign_time,5575.0,1.1527811561325319e-05
sign_time,5615.0,1.0104644034252456e-05
sign_time,5617.0,5.469211112367393e-06
sign_time,5531.0,1.0048287584770936e-05
sign_time,5553.0,1.2020217784096441e-05
sign_time,5574.0,1.072130998915578e-05
sign_time,5533.0,1.2278223172333639e-05
sign_time,5619.0,7.155205977978627e-06
sign_time,5594.0,2.0832727381852507e-05
sign_time,5591.0,1.1434051916985208e-05
sign_time,5583.0,1.2718605112756032e-05
sign_time,5643.0,5.657105692722641e-06
sign_time,5526.0,2.262873537769001e-05
sign_time,5581.0,8.44670938650587e-06
sign_time,5528.0,1.1317350995180615e-05
sign_time,5554.0,1.1177989480263514e-05
sign_time,5487.0,7.3748702511867454e-06
sign_time,5584.0,1.1692845385745869e-05
sign_time,5501.0,8.04442799507201e-06
sign_time,5477.0,1.2410940909458658e-05
sign_time,5507.0,1.5464569021420456e-05
sign_time,5519.0,8.496733055845644e-06
sign_time,5559.0,1.99133987108069e-05
sign_time,5505.0,5.656615321988414e-05
sign_time,5488.0,1.4497750299348833e-05
sign_time,5546.0,1.4233658588552264e-05
sign_time,5545.0,4.223841843217667e-06
sign_time,5500.0,1.0339076620514074e-05
sign_time,5471.0,1.879973866882228e-05
sign_time,5517.0,1.5114266236212285e-05
sign_time,5532.0,1.764188228154171e-05
sign_time,5482.0,4.07874661139054e-06
sign_time,5590.0,3.548762805838205e-06
sign_time,5599.0,1.1646837575305196e-05
sign_time,5548.0,0.00012094491843336616
sign_time,5587.0,2.4989633842952497e-05
sign_time,5549.0,9.35795634736982e-06
sign_time,5564.0,1.322235325660136e-05
sign_time,5580.0,1.3590242969689568e-05
sign_time,5511.0,1.510951293059178e-05
sign_time,5558.0,1.619379879177707e-05
sign_time,5612.0,7.83200899426455e-06
sign_time,5571.0,1.188491042280849e-05
sign_time,5626.0,1.5358746476367645e-05
sign_time,5635.0,1.4456897401151428e-05
sign_time,5604.0,2.1219579093497853e-05
sign_time,5566.0,3.3378045469155775e-05
sign_time,5535.0,1.261566470249452e-05
sign_time,5607.0,1.2018188448703854e-05
sign_time,5603.0,9.08892559721988e-06
sign_time,5475.0,2.023000163670106e-05
sign_time,5514.0,9.812743982586926e-06
sign_time,5541.0,1.2849778136185314e-05
sign_time,5569.0,1.1847654561742565e-05
sign_time,5525.0,1.728334274160592e-05
sign_time,5523.0,1.4162464971024385e-05
sign_time,5486.0,1.016289781854015e-05
sign_time,5530.0,1.045166308354324e-05
sign_time,5434.0,6.549734168003771e-06
sign_time,5551.0,1.2876771480546056e-05
sign_time,5427.0,5.615504128128947e-06
sign_time,5538.0,1.2419042507435406e-05
sign_time,5490.0,3.963498610283962e-05
sign_time,5582.0,1.1996161343474659e-05
sign_time,5513.0,2.6033996083451454e-06
sign_time,5506.0,3.618975830227533e-05
sign_time,5522.0,1.2927668979747505e-05
sign_time,5631.0,2.0230487285229133e-06
sign_time,5573.0,2.2634359532398177e-05
sign_time,5586.0,1.3085701318775663e-05
sign_time,5596.0,1.1197568000237452e-05
sign_time,5462.0,1.0144446240850994e-05
sign_time,5601.0,7.815475940150405e-06
sign_time,5597.0,3.1156803202027656e-06
sign_time,5621.0,9.01562247944449e-06
sign_time,5567.0,0.00011792455130998175
sign_time,5563.0,2.2283028763912083e-05
sign_time,5598.0,1.3159944289414298e-05
sign_time,5565.0,1.42496942815565e-05
sign_time,5613.0,1.232936425251005e-05
sign_time,5520.0,2.6187646502118355e-05
sign_time,5483.0,8.956229691006138e-06
sign_time,5457.0,1.5812311294190854e-05
sign_time,5474.0,9.826201263813421e-06
sign_time,5472.0,9.539054084585863e-06
sign_time,5620.0,9.421951989039466e-06
sign_time,5585.0,1.0264743601298269e-05
sign_time,5439.0,0.0
sign_time,5458.0,4.158151527076751e-06
sign_time,5509.0,1.1397654582306606e-05
sign_time,5401.0,1.3113021850585938e-06
sign_time,5495.0,1.015326046508164e-05
sign_time,5451.0,9.92941745674006e-06
sign_time,5461.0,1.3407379991786684e-05
sign_time,5468.0,2.0974060612189363e-05
sign_time,5608.0,1.167961493442124e-05
sign_time,5592.0,1.5240998032205878e-05
sign_time,5628.0,2.182018506745825e-06
sign_time,5609.0,1.3508553474140758e-05
sign_time,5415.0,3.933906555175781e-06
sign_time,5402.0,0.0
sign_time,5539.0,9.612353152434598e-06
sign_time,5527.0,1.118087010509339e-05
sign_time,5659.0,0.0
sign_time,5671.0,9.8839958210705e-06
sign_time,5419.0,0.0
sign_time,5660.0,9.894371032714844e-06
sign_time,5459.0,1.2675422849996627e-05
sign_time,5493.0,9.305810360387642e-06
sign_time,5453.0,4.586072936456524e-06
sign_time,5450.0,4.148589537098779e-06
sign_time,5421.0,2.5033950805664062e-06
sign_time,5452.0,1.1147821512943303e-05
sign_time,5634.0,1.5120742790254314e-06
sign_time,5593.0,1.5400972873370858e-05
sign_time,5467.0,1.970791612672581e-05
sign_time,5667.0,0.0
sign_time,5666.0,5.9604644775390625e-06
sign_time,5668.0,0.0
sign_time,5424.0,3.072240261401166e-05
sign_time,5423.0,1.121388803852767e-05
sign_time,5436.0,1.3042389771087505e-05
sign_time,5460.0,9.950008770808439e-06
sign_time,5437.0,2.252393201314352e-06
sign_time,5464.0,8.392574807767287e-06
sign_time,5446.0,9.550888776280544e-06
sign_time,5465.0,8.215014355682807e-06
sign_time,5480.0,1.024758998192479e-05
sign_time,5430.0,0.0
sign_time,5542.0,9.637860948753005e-06
sign_time,5518.0,1.0763284404842843e-05
sign_time,5447.0,6.236467780053918e-06
sign_time,5432.0,0.0
sign_time,5456.0,7.213334311428331e-06
sign_time,5651.0,1.366901766985183e-05
sign_time,5576.0,8.141599575061404e-06
sign_time,5674.0,0.0
sign_time,5627.0,1.1087888081547677e-05
sign_time,5647.0,5.960464477539062e-07
sign_time,5670.0,0.0
sign_time,5625.0,4.526814829360849e-06
sign_time,5578.0,9.814651828189173e-06
sign_time,5664.0,0.0
sign_time,5636.0,1.1791381699953194e-05
sign_time,5491.0,1.1946674202886149e-05
sign_time,5624.0,3.983802523461423e-06
sign_time,5494.0,1.1732113152928969e-05
sign_time,5463.0,1.3307174462369672e-05
sign_time,5515.0,1.1118423313992076e-05
sign_time,5390.0,0.0
sign_time,5473.0,8.501519784563744e-06
sign_time,5481.0,1.1403455377526664e-05
sign_time,5649.0,9.174469602006509e-06
sign_time,5675.0,8.225440979003906e-06
sign_time,5614.0,5.159986181609644e-06
sign_time,5676.0,1.430511474609375e-06
sign_time,5633.0,1.0488647991128261e-05
sign_time,5630.0,3.5338065285162064e-06
sign_time,5653.0,1.1365799853629217e-05
sign_time,5489.0,8.81213506073809e-06
sign_time,5637.0,1.695452768759229e-05
sign_time,5644.0,5.602836608886719e-06
sign_time,5639.0,1.2376861391097851e-05
sign_time,5418.0,7.751500981914953e-06
sign_time,5476.0,1.5137062259381254e-05
sign_time,5478.0,1.129633389233361e-05
sign_time,5650.0,1.1582794423304909e-05
sign_time,5629.0,2.1436211073409665e-05
sign_time,5438.0,7.739758945359596e-06
sign_time,5440.0,7.570259199837934e-06
sign_time,5340.0,0.0
sign_time,5425.0,0.0
sign_time,5428.0,4.440990048170109e-06
sign_time,5372.0,0.0
sign_time,5455.0,8.149620520298914e-06
sign_time,5429.0,9.5367431640625e-07
sign_time,5433.0,6.794929504394531e-06
sign_time,5407.0,0.0
sign_time,5416.0,1.3534323672757123e-05
sign_time,5417.0,1.1324882507324219e-05
sign_time,5502.0,1.093239902304399e-05
sign_time,5408.0,0.0
sign_time,5449.0,1.5200002498675918e-05
sign_time,5404.0,3.0279159545898438e-05
sign_time,5693.0,0.0
sign_time,5665.0,2.384185791015625e-07
sign_time,5657.0,0.0
sign_time,5397.0,7.152557373046875e-06
sign_time,5469.0,3.3392222213767236e-06
sign_time,5646.0,3.337860107421875e-06
sign_time,5713.0,0.0
sign_time,5692.0,0.0
sign_time,5632.0,9.70439767309871e-06
sign_time,5652.0,6.58810354107625e-06
sign_time,5678.0,3.337860107421875e-06
sign_time,5618.0,5.629685957725791e-06
sign_time,5504.0,1.1908142862215171e-05
sign_time,5422.0,0.0
sign_time,5399.0,3.6954879760742188e-06
sign_time,5431.0,4.649162292480469e-06
sign_time,5697.0,3.6954879760742188e-06
sign_time,5708.0,0.0
sign_time,5640.0,2.569921152271044e-06
sign_time,5682.0,0.0
sign_time,5420.0,6.198883056640625e-06
sign_time,5641.0,0.0
sign_time,5711.0,0.0
sign_time,5669.0,1.376556191153191e-05
sign_time,5648.0,3.0994415283203125e-06
sign_time,5718.0,0.0
sign_time,5684.0,1.7881393432617188e-05
sign_time,5698.0,0.0
sign_time,5655.0,3.147125244140625e-05
sign_time,5663.0,4.084935911781438e-06
sign_time,5688.0,0.0
sign_time,5393.0,0.0
sign_time,5411.0,1.3448066592390716e-05
sign_time,5426.0,0.0
sign_time,5414.0,0.0
sign_time,5385.0,0.0
sign_time,5391.0,0.0
sign_time,5403.0,1.1879531187092333e-05
sign_time,5405.0,0.0
sign_time,5679.0,0.0
sign_time,5681.0,4.410743713378906e-06
sign_time,5654.0,0.0
sign_time,5662.0,0.0
sign_time,5645.0,1.4066696166992188e-05
sign_time,5406.0,0.0
sign_time,5454.0,0.0
sign_time,5444.0,0.0
verify_time,4426.0,0.0
verify_time,64968.0,0.0
verify_time,48146.0,0.0
verify_time,4380.0,0.0
verify_time,9163.0,0.0
verify_time,66615.0,0.0
verify_time,17493.0,0.0
verify_time,3654.0,0.0
verify_time,4374.0,0.0
verify_time,20400.0,1.109151884484927e-05
verify_time,5499.0,1.040009486519796e-05
verify_time,5466.0,1.7911170961042309e-06
verify_time,5413.0,7.152557373046875e-07
verify_time,5521.0,8.588108898767975e-06
verify_time,5445.0,1.1492263963615204e-06
verify_time,5470.0,1.2210626498811588e-05
verify_time,5498.0,5.903286033086698e-06
verify_time,5484.0,1.3402432749324032e-06
verify_time,5448.0,9.175986429925145e-06
verify_time,5497.0,1.254201822737511e-05
verify_time,5441.0,1.515565290538719e-06
verify_time,5588.0,2.0604593774609095e-06
verify_time,5544.0,6.334819483712816e-06
verify_time,5435.0,1.1411483543986828e-05
verify_time,5562.0,5.75204552700209e-06
verify_time,5595.0,3.17553499522637e-06
verify_time,5442.0,9.586285020363188e-06
verify_time,5547.0,4.515420667295139e-06
verify_time,5496.0,8.541709538763393e-06
verify_time,5485.0,5.9370983605325985e-06
verify_time,5560.0,8.756812893012503e-07
verify_time,5572.0,6.966377806128265e-06
verify_time,5550.0,1.1155149004547915e-05
verify_time,5510.0,7.059062406499593e-06
verify_time,5555.0,5.756264543809208e-06
verify_time,5529.0,1.1016261726689587e-05
verify_time,5577.0,8.957017907015791e-06
verify_time,5606.0,7.587617720868948e-06
verify_time,5556.0,6.071689495383082e-06
verify_time,5570.0,9.518861517330532e-06
verify_time,5610.0,2.152461270837983e-06
verify_time,5524.0,7.925754980190759e-06
verify_time,5512.0,1.1819500698833346e-06
verify_time,5503.0,8.695874405506573e-06
verify_time,5534.0,1.5894889828364117e-05
verify_time,5622.0,1.1883208874204551e-05
verify_time,5602.0,7.407999809111258e-07
verify_time,5492.0,5.861219038964329e-06
verify_time,5605.0,2.1148735912605656e-05
verify_time,5561.0,5.90315928113326e-06
verify_time,5443.0,7.521945585903547e-06
verify_time,5516.0,1.0406558851319449e-05
verify_time,5568.0,1.3660901602100824e-05
verify_time,5508.0,1.0699302148418492e-05
verify_time,5479.0,6.940952932172712e-06
verify_time,5589.0,1.0506126360273687e-05
verify_time,5611.0,8.991761213673442e-06
verify_time,5557.0,1.0327570741160079e-05
verify_time,5540.0,6.629846784580845e-06
verify_time,5623.0,1.0092740291841853e-05
verify_time,5579.0,8.739789043701192e-06
verify_time,5616.0,7.187791859051395e-06
verify_time,5536.0,5.493546696275825e-06
verify_time,5552.0,3.5088505080487332e-06
verify_time,5600.0,6.577319379148549e-06
verify_time,5543.0,1.0939591294704231e-05
