Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
24,5588,0.0002522468566894531,0.0003876686096191406,0.00010895729064941406,0.0002930164337158203,0.001199960708618164
25,5544,0.0002593994140625,0.00037407875061035156,0.00010657310485839844,0.00028967857360839844,0.0011849403381347656
26,5441,0.0002532005310058594,0.00034689903259277344,0.00010704994201660156,0.00029087066650390625,0.0011610984802246094
27,5435,0.00025272369384765625,0.00038123130798339844,0.00010704994201660156,0.0002968311309814453,0.001199960708618164
28,5445,0.0002570152282714844,0.0003478527069091797,0.00010561943054199219,0.0002872943878173828,0.0011544227600097656
29,5562,0.00025582313537597656,0.00038123130798339844,0.00010848045349121094,0.0003046989440917969,0.0012218952178955078
30,5595,0.00028133392333984375,0.00041103363037109375,0.00011539459228515625,0.0003044605255126953,0.0012924671173095703
31,5442,0.00025272369384765625,0.0003829002380371094,0.00011110305786132812,0.0002887248992919922,0.0012025833129882812
32,5470,0.0002522468566894531,0.00035691261291503906,0.00010633468627929688,0.0002856254577636719,0.0011548995971679688
33,5547,0.0002529621124267578,0.00037288665771484375,0.00010704994201660156,0.0002875328063964844,0.001180887222290039
34,5496,0.0002510547637939453,0.0003750324249267578,0.00010585784912109375,0.0002868175506591797,0.001178741455078125
35,5485,0.0002512931823730469,0.0003807544708251953,0.0001068115234375,0.0002875328063964844,0.0011942386627197266
36,5560,0.00025343894958496094,0.0003733634948730469,0.00010633468627929688,0.0002872943878173828,0.00118255615234375
37,5572,0.00025272369384765625,0.0003752708435058594,0.00010657310485839844,0.00028824806213378906,0.00118255615234375
38,5550,0.0002510547637939453,0.00037169456481933594,0.00010561943054199219,0.0003085136413574219,0.0011980533599853516
39,5510,0.0002524852752685547,0.00037217140197753906,0.00010609626770019531,0.00028514862060546875,0.0011768341064453125
40,5550,0.00025200843811035156,0.0003521442413330078,0.00010704994201660156,0.00028634071350097656,0.001153707504272461
41,5555,0.00025081634521484375,0.0003714561462402344,0.00011444091796875,0.0002892017364501953,0.001188516616821289
42,5510,0.0002543926239013672,0.0003509521484375,0.00010657310485839844,0.00028586387634277344,0.0011570453643798828
43,5529,0.0002510547637939453,0.0003731250762939453,0.0001049041748046875,0.0002853870391845703,0.0011699199676513672
44,5572,0.00025343894958496094,0.00035762786865234375,0.00010657310485839844,0.00028586387634277344,0.0011594295501708984
45,5577,0.0002512931823730469,0.00037789344787597656,0.00010514259338378906,0.0002865791320800781,0.0011823177337646484
46,5606,0.0002512931823730469,0.0003771781921386719,0.00010657310485839844,0.0002841949462890625,0.001180887222290039
47,5556,0.0002510547637939453,0.00039505958557128906,0.00010776519775390625,0.00029015541076660156,0.0012097358703613281
48,5570,0.0002505779266357422,0.0003695487976074219,0.00012755393981933594,0.0002892017364501953,0.0011997222900390625
49,5610,0.0002512931823730469,0.0003719329833984375,0.00010752677917480469,0.0002875328063964844,0.0011801719665527344
50,5610,0.0002510547637939453,0.0003528594970703125,0.00010609626770019531,0.00028586387634277344,0.0011641979217529297
51,5524,0.0002503395080566406,0.0003712177276611328,0.00010561943054199219,0.0002865791320800781,0.0011756420135498047
52,5512,0.00024962425231933594,0.00037741661071777344,0.00010657310485839844,0.0002894401550292969,0.001180410385131836
53,5503,0.0002608299255371094,0.0003800392150878906,0.00010561943054199219,0.00028586387634277344,0.001195669174194336
54,5534,0.00025200843811035156,0.0003752708435058594,0.00010728836059570312,0.0002868175506591797,0.0011832714080810547
55,5622,0.00025391578674316406,0.0003693103790283203,0.00010657310485839844,0.00028705596923828125,0.0011811256408691406
56,5602,0.0002551078796386719,0.0003743171691894531,0.0001068115234375,0.0002880096435546875,0.0011887550354003906
57,5492,0.00025153160095214844,0.00037288665771484375,0.00010752677917480469,0.0005083084106445312,0.001409769058227539
58,5605,0.00025534629821777344,0.00042128562927246094,0.0001499652862548828,0.0002923011779785156,0.0012898445129394531
59,5561,0.0002503395080566406,0.0003750324249267578,0.00012612342834472656,0.00028777122497558594,0.0012028217315673828
60,5443,0.00025010108947753906,0.00037217140197753906,0.00012493133544921875,0.00028443336486816406,0.0011930465698242188
61,5516,0.0002498626708984375,0.00038886070251464844,0.00012946128845214844,0.0002930164337158203,0.001234292984008789
62,5556,0.0002529621124267578,0.000377655029296875,0.00012564659118652344,0.00029206275939941406,0.001215219497680664
63,5568,0.0002453327178955078,0.0003733634948730469,0.00010800361633300781,0.0002846717834472656,0.0011782646179199219
64,5544,0.0002510547637939453,0.0003790855407714844,0.00012755393981933594,0.00029015541076660156,0.0012078285217285156
65,5508,0.0002505779266357422,0.0003681182861328125,0.00012564659118652344,0.0002872943878173828,0.0011906623840332031
