Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
0,4426,0.003432750701904297,0.052872419357299805,0.0010788440704345703,0.0006444454193115234,0.0583651065826416
1,64968,0.0012488365173339844,0.0526728630065918,0.0014379024505615234,0.001295328140258789,0.05692744255065918
2,48146,0.0009539127349853516,0.05250239372253418,0.0013947486877441406,0.001146078109741211,0.05634593963623047
3,4380,0.0003256797790527344,0.05363154411315918,0.0011277198791503906,0.0004322528839111328,0.05586433410644531
4,9163,0.0003535747528076172,0.0534367561340332,0.0011906623840332031,0.0006315708160400391,0.056040048599243164
5,66615,0.0013196468353271484,0.05323910713195801,0.0014696121215820312,0.0013077259063720703,0.05783724784851074
6,17493,0.0005016326904296875,0.05231046676635742,0.00110626220703125,0.0005476474761962891,0.05470919609069824
7,3654,0.0002677440643310547,0.052092552185058594,0.0009982585906982422,0.0003337860107421875,0.053897857666015625
8,4374,0.00026535987854003906,0.05295753479003906,0.0011506080627441406,0.0004303455352783203,0.055223941802978516
9,20400,0.0005469322204589844,0.05367302894592285,0.0011827945709228516,0.000598907470703125,0.05636191368103027
10,20400,0.0004978179931640625,0.053708553314208984,0.0012731552124023438,0.009147882461547852,0.06520581245422363
11,20400,0.0005993843078613281,0.053527116775512695,0.0012073516845703125,0.0006079673767089844,0.05635333061218262
12,5499,0.0003228187561035156,0.05279707908630371,0.0012352466583251953,0.0004527568817138672,0.055326223373413086
13,5466,0.00030922889709472656,0.053377389907836914,0.0011706352233886719,0.0004088878631591797,0.05564570426940918
14,5413,0.0002887248992919922,0.05360245704650879,0.0012176036834716797,0.0004773139953613281,0.05608344078063965
15,5521,0.0003147125244140625,0.05366182327270508,0.0013508796691894531,0.0004315376281738281,0.056452035903930664
16,5445,0.0002875328063964844,0.053876399993896484,0.001188039779663086,0.0004467964172363281,0.0562739372253418
17,5470,0.00030303001403808594,0.05257296562194824,0.0010688304901123047,0.0003933906555175781,0.05468106269836426
18,5498,0.0002872943878173828,0.0532989501953125,0.0012001991271972656,0.00044846534729003906,0.05569911003112793
19,5484,0.0003027915954589844,0.05306744575500488,0.0010826587677001953,0.0003933906555175781,0.05521893501281738
20,5448,0.0002853870391845703,0.052086591720581055,0.0010104179382324219,0.00036597251892089844,0.053984642028808594
21,5497,0.00029540061950683594,0.05220961570739746,0.0010924339294433594,0.0004134178161621094,0.05435919761657715
22,5441,0.000293731689453125,0.05336618423461914,0.0012395381927490234,0.0005190372467041016,0.0559992790222168
23,5497,0.0003426074981689453,0.053418636322021484,0.0010869503021240234,0.00047469139099121094,0.05582547187805176
24,5588,0.00032329559326171875,0.05216813087463379,0.0010483264923095703,0.0003826618194580078,0.05419111251831055
25,5544,0.0002856254577636719,0.052031517028808594,0.0010004043579101562,0.0003533363342285156,0.05388522148132324
26,5441,0.0002772808074951172,0.052050113677978516,0.0009920597076416016,0.0003466606140136719,0.05386662483215332
27,5435,0.00028014183044433594,0.05206727981567383,0.0009982585906982422,0.0003559589385986328,0.05391979217529297
28,5445,0.00028896331787109375,0.05203127861022949,0.0009908676147460938,0.00035309791564941406,0.053879499435424805
29,5562,0.00028395652770996094,0.05196380615234375,0.0010287761688232422,0.0003829002380371094,0.05388283729553223
30,5595,0.00028777122497558594,0.05205273628234863,0.0009975433349609375,0.0003581047058105469,0.05391383171081543
31,5442,0.0002827644348144531,0.05207109451293945,0.0010066032409667969,0.0003781318664550781,0.05397176742553711
32,5470,0.0002846717834472656,0.05203080177307129,0.0009920597076416016,0.0003533363342285156,0.053867340087890625
33,5547,0.0002815723419189453,0.05206108093261719,0.0009877681732177734,0.0003566741943359375,0.05388784408569336
34,5496,0.0002789497375488281,0.052010536193847656,0.0009884834289550781,0.00034809112548828125,0.05383181571960449
35,5485,0.00027823448181152344,0.05203366279602051,0.0009889602661132812,0.0003445148468017578,0.0538487434387207
36,5560,0.0002810955047607422,0.05183839797973633,0.0009748935699462891,0.00035119056701660156,0.05364060401916504
37,5572,0.0002789497375488281,0.051848649978637695,0.000982522964477539,0.00035881996154785156,0.053667545318603516
38,5550,0.00028204917907714844,0.051955223083496094,0.0009801387786865234,0.00034999847412109375,0.053768157958984375
39,5510,0.00028014183044433594,0.05192875862121582,0.0009794235229492188,0.00035858154296875,0.05375099182128906
40,5550,0.0002791881561279297,0.05191683769226074,0.0009822845458984375,0.0003523826599121094,0.05373954772949219
41,5555,0.00028204917907714844,0.051984548568725586,0.0009772777557373047,0.0003581047058105469,0.05379915237426758
42,5510,0.0002810955047607422,0.05196261405944824,0.0009851455688476562,0.00035834312438964844,0.05379366874694824
43,5529,0.00028443336486816406,0.0519869327545166,0.0009942054748535156,0.00035309791564941406,0.05382084846496582
44,5572,0.00028324127197265625,0.05202078819274902,0.0009777545928955078,0.000347137451171875,0.05382823944091797
45,5577,0.0002834796905517578,0.051932573318481445,0.0009913444519042969,0.0003533363342285156,0.053774118423461914
46,5606,0.0002841949462890625,0.05213618278503418,0.0009868144989013672,0.0003540515899658203,0.053968191146850586
47,5556,0.0002803802490234375,0.05199408531188965,0.001008749008178711,0.0003592967987060547,0.05385637283325195
48,5570,0.00028395652770996094,0.052022457122802734,0.001001596450805664,0.00036454200744628906,0.05389523506164551
49,5610,0.00028395652770996094,0.05204486846923828,0.0010216236114501953,0.0003695487976074219,0.05396270751953125
50,5610,0.00028514862060546875,0.05199861526489258,0.0009853839874267578,0.0003528594970703125,0.05383658409118652
51,5524,0.0002827644348144531,0.05196070671081543,0.0010008811950683594,0.00034880638122558594,0.05379366874694824
52,5512,0.0002810955047607422,0.051924705505371094,0.0009822845458984375,0.0003440380096435547,0.0537261962890625
53,5503,0.00027871131896972656,0.05210423469543457,0.000986337661743164,0.0003421306610107422,0.05390477180480957
54,5534,0.00027751922607421875,0.05200600624084473,0.0009737014770507812,0.0003437995910644531,0.0538027286529541
55,5622,0.00027871131896972656,0.052005767822265625,0.0009746551513671875,0.0003445148468017578,0.053817033767700195
56,5602,0.00028204917907714844,0.05197405815124512,0.0009748935699462891,0.0003459453582763672,0.05377912521362305
57,5492,0.0002777576446533203,0.05193376541137695,0.0009739398956298828,0.00034165382385253906,0.05373668670654297
58,5605,0.00028014183044433594,0.05200695991516113,0.0009713172912597656,0.00034165382385253906,0.053792715072631836
59,5561,0.0002789497375488281,0.05197310447692871,0.0009701251983642578,0.00034499168395996094,0.05376911163330078
60,5443,0.0002765655517578125,0.05203437805175781,0.0009713172912597656,0.0005660057067871094,0.054056406021118164
61,5516,0.0002894401550292969,0.05207228660583496,0.0009849071502685547,0.00034737586975097656,0.053887128829956055
62,5556,0.0002837181091308594,0.05205535888671875,0.0009813308715820312,0.0003445148468017578,0.05385923385620117
63,5568,0.0002758502960205078,0.05206942558288574,0.000978231430053711,0.00033283233642578125,0.053856611251831055
64,5544,0.00028324127197265625,0.051961660385131836,0.0009849071502685547,0.00035881996154785156,0.05379366874694824
65,5508,0.0002827644348144531,0.0520017147064209,0.0009958744049072266,0.00035834312438964844,0.05385088920593262
66,5479,0.00028133392333984375,0.05249428749084473,0.0011074542999267578,0.0003981590270996094,0.0546412467956543
67,5589,0.0002930164337158203,0.05299639701843262,0.0016753673553466797,0.0005102157592773438,0.05614590644836426
68,5562,0.0003066062927246094,0.05373096466064453,0.0011496543884277344,0.00044083595275878906,0.056040048599243164
69,5611,0.000301361083984375,0.05367755889892578,0.0015571117401123047,0.0005323886871337891,0.05680584907531738
70,5557,0.0002980232238769531,0.05312013626098633,0.0011017322540283203,0.0004394054412841797,0.05535483360290527
71,5540,0.00029659271240234375,0.05355119705200195,0.0016984939575195312,0.00043082237243652344,0.05678534507751465
72,5623,0.00031447410583496094,0.05209755897521973,0.0010249614715576172,0.00037360191345214844,0.05408453941345215
73,5579,0.000286102294921875,0.052057504653930664,0.0010004043579101562,0.0003707408905029297,0.05393719673156738
74,5616,0.00027561187744140625,0.053856611251831055,0.0012485980987548828,0.0004928112030029297,0.05628681182861328
75,5579,0.0003294944763183594,0.05328035354614258,0.0012645721435546875,0.0005657672882080078,0.05608057975769043
76,5536,0.00031948089599609375,0.05457448959350586,0.0013074874877929688,0.0004611015319824219,0.0572054386138916
77,5552,0.000293731689453125,0.05397939682006836,0.0012662410736083984,0.0004506111145019531,0.056635141372680664
78,5552,0.00032973289489746094,0.054358482360839844,0.001104116439819336,0.00040221214294433594,0.05661773681640625
79,5600,0.00028014183044433594,0.052047014236450195,0.0010228157043457031,0.00036454200744628906,0.05396461486816406
80,5543,0.000286102294921875,0.052025794982910156,0.001001596450805664,0.0003628730773925781,0.053899288177490234
81,5610,0.00028443336486816406,0.05205845832824707,0.0011413097381591797,0.0004456043243408203,0.054306983947753906
82,5600,0.0003228187561035156,0.0526270866394043,0.0010640621185302734,0.00037789344787597656,0.05472135543823242
83,5537,0.00029015541076660156,0.05201578140258789,0.0010178089141845703,0.00036525726318359375,0.05391550064086914
84,5595,0.0002849102020263672,0.05217123031616211,0.0009953975677490234,0.0003628730773925781,0.054036617279052734
85,5610,0.0003008842468261719,0.05202674865722656,0.0010046958923339844,0.0003821849822998047,0.05396246910095215
86,5575,0.0002980232238769531,0.05217599868774414,0.0010035037994384766,0.00036144256591796875,0.0540621280670166
87,5572,0.0002818107604980469,0.05202507972717285,0.001003265380859375,0.00035762786865234375,0.05388760566711426
88,5615,0.00028228759765625,0.051976680755615234,0.0009829998016357422,0.00034737586975097656,0.05379009246826172
89,5617,0.0002830028533935547,0.05218052864074707,0.0009829998016357422,0.00035262107849121094,0.05400347709655762
90,5555,0.0002799034118652344,0.053577423095703125,0.0026586055755615234,0.0006201267242431641,0.05801033973693848
91,5531,0.0003647804260253906,0.054027557373046875,0.0010783672332763672,0.00039458274841308594,0.05623126029968262
92,5553,0.0002856254577636719,0.05351114273071289,0.0011487007141113281,0.00048470497131347656,0.055834293365478516
93,5574,0.00037288665771484375,0.05396604537963867,0.0012946128845214844,0.0004973411560058594,0.0566713809967041
94,5615,0.00034046173095703125,0.05670475959777832,0.001188516616821289,0.00045418739318847656,0.0592038631439209
95,5553,0.0003085136413574219,0.058919429779052734,0.0011987686157226562,0.0004222393035888672,0.061269521713256836
96,5533,0.00030422210693359375,0.0551300048828125,0.0012812614440917969,0.00045108795166015625,0.05764508247375488
97,5619,0.0004265308380126953,0.056790828704833984,0.0012390613555908203,0.0006766319274902344,0.05980491638183594
98,5594,0.00036907196044921875,0.05713009834289551,0.0011522769927978516,0.00043487548828125,0.05951213836669922
99,5591,0.00030040740966796875,0.053763628005981445,0.0012557506561279297,0.0004532337188720703,0.05622076988220215
100,5583,0.00031566619873046875,0.05883288383483887,0.0016741752624511719,0.0004482269287109375,0.0619659423828125
101,5588,0.00030541419982910156,0.0597996711730957,0.0011296272277832031,0.000400543212890625,0.061971426010131836
102,5602,0.0002913475036621094,0.05812191963195801,0.0013606548309326172,0.0004916191101074219,0.06071591377258301
103,5643,0.00032591819763183594,0.05823397636413574,0.001130819320678711,0.00040340423583984375,0.06044578552246094
104,5526,0.0002899169921875,0.0583798885345459,0.0010750293731689453,0.0003914833068847656,0.06042981147766113
105,5581,0.0002868175506591797,0.05724668502807617,0.0010731220245361328,0.00039649009704589844,0.05933022499084473
106,5528,0.00028777122497558594,0.056932926177978516,0.0010750293731689453,0.0003917217254638672,0.05900764465332031
107,5529,0.0002951622009277344,0.057188987731933594,0.001073598861694336,0.0003876686096191406,0.05927276611328125
