Data Size,Standard Deviation
5619.0,0.0005814426794183945
5594.0,0.0019815661353291855
5591.0,0.0019175598873675526
5583.0,0.001983320364704871
5643.0,0.0008394630544448104
5526.0,0.012045694888969474
5581.0,0.002801518847983182
5528.0,0.002636640797878804
5554.0,0.0039094733647830225
5487.0,0.0045273678058109475
5584.0,0.0007633258277082779
5501.0,0.0028212959614559905
5477.0,0.0032279507020202994
5507.0,0.003382347988618002
5519.0,0.0028342056549755094
5559.0,0.00337886401262044
5505.0,0.002806969225177716
5488.0,0.0016334959315728965
5546.0,0.0022514411460101053
5545.0,0.002465124757904448
5500.0,0.0008389947034142859
5471.0,0.0035346205292862355
5517.0,0.0027468587979668315
5532.0,0.0031893472259917548
5482.0,0.0008748336803355559
5590.0,0.0020799372701145024
5599.0,0.004659510040823745
5548.0,0.0022109234682504697
5587.0,0.0005763854259900085
5549.0,0.005362310319751224
5564.0,0.003213554767020148
5580.0,0.0028603171959136107
5511.0,0.0034874874341839406
5558.0,0.0038801460313449103
5612.0,0.00244370443042875
5571.0,0.0029744390387125784
5626.0,0.0009395379989508503
5635.0,0.001227241106759583
5604.0,0.002354124808404597
5566.0,0.00220238668801912
5535.0,0.001914696000223788
5607.0,0.001998472903782784
5603.0,0.0019237183482538468
5475.0,0.002513064782680595
5514.0,0.0019509552838798316
5541.0,0.003168008289531898
5569.0,0.00324331072268552
5525.0,0.0025361880479906544
5523.0,0.003599547124899886
5486.0,0.0014258039144158694
5530.0,0.003335140652205186
5434.0,0.0018533936265637276
5551.0,0.003767529359185293
5427.0,0.0009412631040503342
5538.0,0.0018691529483351656
5490.0,0.0015593389007065232
5582.0,0.0029012055854624203
5513.0,0.0029632093414385815
5506.0,0.0021690304202671936
5522.0,0.0015020584576080054
5631.0,0.0006565457607422787
5573.0,0.0023016299952729998
5586.0,0.0015766233933241904
5596.0,0.000753191483112325
5462.0,0.0022253125942250313
5601.0,0.003463995553985065
5597.0,0.0026036819611617765
5621.0,0.0018874768726603768
5567.0,0.003331539528999806
5563.0,0.0014388695047722832
5598.0,0.0015328894415045534
5565.0,0.0022033198883313915
5613.0,0.002387028923319244
5520.0,0.002245617671162147
5483.0,0.0016144775077018233
5457.0,0.002627031272949791
5474.0,0.0011182237286814793
5472.0,0.0018561797262617273
5620.0,0.0010627309919721548
5585.0,0.002136560664804039
5439.0,0.0
5458.0,0.0034095948318250574
5509.0,0.0017584777357483366
5401.0,5.1975250244140625e-05
5495.0,0.002297125760553197
5451.0,0.002612025630133755
5461.0,0.0025881806937115706
5468.0,0.0024855519354560983
5608.0,0.0027853269927019903
5592.0,0.0028567355715072053
5628.0,0.002399119930751481
5609.0,0.0005164794801919067
5415.0,0.0001983642578125
5402.0,0.0
5539.0,0.0021020855106075875
5527.0,0.0016923367225434643
5659.0,0.0
5671.0,0.0034974326689562593
5419.0,0.0
5660.0,0.0004652738571166992
5459.0,0.0017368807069384332
5493.0,0.0025484559729810935
5453.0,0.0022164107793687686
5450.0,0.0025828571140695204
5421.0,0.0017708539962768555
5452.0,0.0007367088377912579
5634.0,0.00368798197272215
5593.0,0.002772083281634072
5467.0,0.0015356937997961628
5667.0,0.0
5666.0,0.0008666515350341797
5668.0,0.0
5424.0,0.00033134437843760267
5423.0,0.0008046237808985909
5436.0,0.000597395023981709
5460.0,0.0026518920912270015
5437.0,0.0006679691470333159
5464.0,0.001820160862747841
5446.0,0.0013626239052171947
5465.0,0.002050858661947504
5480.0,0.0028744449259558535
5430.0,0.0
5542.0,0.004448920923371091
5518.0,0.0023381319017803334
5447.0,0.0019091172793297016
5432.0,0.0
5456.0,0.0014766327152654507
5651.0,0.002419998978338949
5576.0,0.0022507250894525854
5674.0,0.0
5627.0,0.0025718458927415323
5647.0,0.005040884017944336
5670.0,0.0
5625.0,0.003752021375143886
5578.0,0.0024086546022706774
5664.0,0.0
5636.0,0.0015246264217378476
5491.0,0.0032425958150700553
5624.0,0.004292792939453737
5494.0,0.0031522197677632787
5463.0,0.0034630369039421235
5515.0,0.0038495935834955545
5390.0,0.0
5473.0,0.0011088109266054373
5481.0,0.0009567531856365543
5649.0,0.002399041304983337
5675.0,0.001953601837158203
5614.0,0.003244638053716866
5676.0,0.0020674467086791992
5633.0,0.0019235904402473366
5630.0,0.0020116840431341388
5653.0,0.0019427845230711518
5489.0,0.0020068991841650434
5637.0,0.0038447478076493284
5644.0,0.002526402473449707
5639.0,0.0017107843444115177
5418.0,0.004381249537367712
5476.0,0.001611324620618031
5478.0,0.001816965605453233
5650.0,0.0024866614504654755
5629.0,0.001170584798445713
5438.0,0.006854982674229235
5440.0,0.001718387931807575
5340.0,0.0
5425.0,0.0
5428.0,0.0008621447695086686
5372.0,0.0
5455.0,0.00202152921928405
5429.0,0.00023627281188964844
5433.0,0.0013380050659179688
5407.0,0.0
5416.0,0.0010525265569679098
5417.0,0.0018006563186645508
5502.0,0.0007829894276338892
5408.0,0.0
5449.0,0.00030983567632070376
5404.0,0.0009270906448364258
5693.0,0.0
5665.0,0.00030040740966796875
5657.0,0.0
5397.0,0.0005348920822143555
5469.0,0.000494944865385592
5646.0,0.00010657310485839844
5713.0,0.0
5692.0,0.0
5632.0,0.001464278192201947
5652.0,0.0034646310011986893
5678.0,0.0004361867904663086
5618.0,0.00012288822277796077
5504.0,0.00017347487857397677
5422.0,0.0
5399.0,0.0006743669509887695
5431.0,0.0038003921508789062
5697.0,0.0008498430252075195
5708.0,0.0
5640.0,0.001201535383652384
5682.0,0.0
5420.0,0.0005246400833129883
5641.0,0.0
5711.0,0.0
5669.0,0.0036846266065888806
5648.0,0.0001533031463623047
5718.0,0.0
5684.0,0.00037920475006103516
5698.0,0.0
5655.0,0.00011491775512695312
5663.0,0.00038830681603729784
5688.0,0.0
5393.0,0.0
5411.0,0.0037853986274806904
5426.0,0.0
5414.0,0.0
5385.0,0.0
5391.0,0.0
5403.0,0.0005602044980733801
5405.0,0.0
5679.0,0.0
5681.0,1.2278556823730469e-05
5654.0,0.0
5662.0,0.0
5645.0,0.0003533363342285156
5406.0,0.0
5454.0,0.0
5444.0,0.0
