Data Size,Standard Deviation
5533.0,0.0006356845940231815
5619.0,0.00016096112896092545
5594.0,0.0003452429530839107
5591.0,0.0004669724797012313
5583.0,0.0003390349547041094
5643.0,0.0007323276501385985
5526.0,0.00041265638461512264
5581.0,0.00038584529847539116
5528.0,0.0005533132858829732
5554.0,0.0004178875217051324
5487.0,0.0004478870145263094
5584.0,0.00037081401876479605
5501.0,0.0006217419003767315
5477.0,0.00046504944349876873
5507.0,0.0005607172581629653
5519.0,0.0004875433286689244
5559.0,0.00048545188986667636
5505.0,0.0005888645084994728
5488.0,0.00045447971354940076
5546.0,0.0003905072280600511
5545.0,0.00039190449526824525
5500.0,0.0005828041235520617
5471.0,0.0004616007626720476
5517.0,0.000533097510000661
5532.0,0.00040927190045883733
5482.0,0.0006939001798403665
5590.0,0.00048811284163777663
5599.0,0.00043905706636055764
5548.0,0.00034774715547207524
5587.0,0.00047761216661119373
5549.0,0.0005810772894958396
5564.0,0.00041872544921019194
5580.0,0.0005072790202363452
5511.0,0.00044334478273312937
5558.0,0.0005900343477410601
5612.0,0.0003447622563916678
5571.0,0.0004309611119677931
5626.0,0.00028980798146306154
5635.0,0.00042756476928090706
5604.0,0.0006234048967553587
5566.0,0.0004593647291241973
5535.0,0.00022600828978383423
5607.0,0.0004859761406789532
5603.0,0.0006307850002422869
5475.0,0.000493317179918066
5514.0,0.00046514453577384127
5541.0,0.0005461917907339292
5569.0,0.0002436606046366031
5525.0,0.0005381911342144717
5523.0,0.00047835798016445546
5486.0,0.0005176125342265192
5530.0,0.0006942318768073379
5434.0,0.00011711510358997416
5551.0,0.0004931279310079244
5427.0,0.0005529018478859785
5538.0,0.00044861297350992066
5490.0,0.0007254277057700229
5582.0,0.0005758771877227081
5513.0,0.00028949037765033006
5506.0,0.00038900323546050376
5522.0,0.0005781514883907766
5631.0,0.000134813754573856
5573.0,0.0006488337630324128
5586.0,0.0002771431262976457
5596.0,0.0005601766060735926
5462.0,0.0003034464980847114
5601.0,0.00046097258053673883
5597.0,0.00045597517603269646
5621.0,0.0006494955669257786
5567.0,0.0007478582210981667
5563.0,0.00038070813272536255
5598.0,0.0004637652439229688
5565.0,0.0005102416593448539
5613.0,0.00038184122016717936
5520.0,0.0003350219888264468
5483.0,0.0005061759140007939
5457.0,0.0006239402572014586
5474.0,0.00041222351764752996
5472.0,0.000547901082363221
5620.0,0.0004081476956035121
5585.0,0.0005854784012415897
5439.0,0.0
5458.0,0.0004897913668678619
5509.0,0.0006357139221562224
5401.0,0.0004076957702636719
5495.0,0.0003358637721924822
5451.0,0.0003417675630444909
5461.0,0.0003772166958288495
5468.0,0.0005417767508427865
5608.0,0.000565933200398852
5592.0,0.0007719502779005361
5628.0,0.0003470053460723619
5609.0,0.0004178106661949802
5415.0,0.00027751922607421875
5402.0,0.0
5539.0,0.00026303260582634033
5527.0,0.0004662467862299896
5659.0,0.0
5671.0,0.0006327950937268668
5419.0,0.0
5660.0,4.649162292480469e-06
5459.0,0.00042689296362351925
5493.0,0.0004783902363026024
5453.0,0.0005017674604111547
5450.0,0.00022245035688109893
5421.0,0.00019609928131103516
5452.0,0.00041280104612393515
5634.0,0.00021551829255329986
5593.0,0.00035947580456906474
5467.0,0.0008413739280794826
5667.0,0.0
5666.0,0.00021660327911376953
5668.0,0.0
5424.0,0.0004217067029566135
5423.0,0.0006528007347623373
5436.0,8.716805869850059e-05
5460.0,0.0006590018543221008
5437.0,0.0001114782629331171
5464.0,0.0006139392393348751
5446.0,0.0004283817625067037
5465.0,0.0004118961284664453
5480.0,0.00048813144706743683
5430.0,0.0
5542.0,0.0006140176227981142
5518.0,0.0004174051297750477
5447.0,0.00015700550835893897
5432.0,0.0
5456.0,0.0004883826930869889
5651.0,0.0006239248859545209
5576.0,0.0005454143888760216
5674.0,0.0
5627.0,0.0007181875938948265
5647.0,0.0005561113357543945
5670.0,0.0
5625.0,0.00034320975553425227
5578.0,0.00018212456462209315
5664.0,0.0
5636.0,0.0003579582712231221
5491.0,0.00038111020148279056
5624.0,0.0005053845087562361
5494.0,0.0008345332269198149
5463.0,0.0005715610461544439
5515.0,0.000248799061967899
5390.0,0.0
5473.0,0.00039757460186857715
5481.0,0.0007776771286721822
5649.0,0.00013763365558643878
5675.0,0.00022161006927490234
5614.0,0.0005057389704856744
5676.0,0.0005222558975219727
5633.0,0.0006722745616076485
5630.0,0.00023042803374112103
5653.0,0.0004954611405531786
5489.0,0.0006921899099720468
5637.0,0.00040183541525537963
5644.0,0.00010609626770019531
5639.0,0.00031281516020755445
5418.0,0.0002970557569360393
5476.0,0.0005536876725487337
5478.0,0.0007291859660984485
5650.0,0.00026811210757116046
5629.0,0.0004330945002696372
5438.0,0.00029006198344349237
5440.0,0.0008353133487627263
5340.0,0.0
5425.0,0.0
5428.0,0.00043745704635032227
5372.0,0.0
5455.0,0.0008413992244702151
5429.0,3.731250762939453e-05
5433.0,0.0003542900085449219
5407.0,0.0
5416.0,0.0004774847104058698
5417.0,0.0009995698928833008
5502.0,0.0006551936151297995
5408.0,0.0
5449.0,0.00018158361092140174
5404.0,0.0008671283721923828
5693.0,0.0
5665.0,0.00037729740142822266
5657.0,0.0
5397.0,2.384185791015625e-06
5469.0,0.0004802372493402204
5646.0,0.00030553340911865234
5713.0,0.0
5692.0,0.0
5632.0,0.00043598605304207623
5652.0,0.00022729435166256293
5678.0,2.9802322387695312e-05
5618.0,0.0003602677679914042
5504.0,0.00028450585646206793
5422.0,0.0
5399.0,0.0003533363342285156
5431.0,0.00012230873107910156
5697.0,0.0008900165557861328
5708.0,0.0
5640.0,0.0002449924269688187
5682.0,0.0
5420.0,0.00021338462829589844
5641.0,0.0
5711.0,0.0
5669.0,7.498136910813584e-05
5648.0,0.0004006624221801758
5718.0,0.0
5684.0,0.00012731552124023438
5698.0,0.0
5655.0,0.0009750127792358398
5663.0,0.0004314683509657718
5688.0,0.0
5393.0,0.0
5411.0,0.0005261363573350095
5426.0,0.0
5414.0,0.0
5385.0,0.0
5391.0,0.0
5403.0,0.0003981816468758334
5405.0,0.0
5679.0,0.0
5681.0,8.213520050048828e-05
5654.0,0.0
5662.0,0.0
5645.0,0.00027930736541748047
5406.0,0.0
5454.0,0.0
5444.0,0.0
