Metric,Data Size,Standard Deviation
encrypt_time,5568.0,0.00010198109756686724
encrypt_time,5508.0,7.780053797321262e-05
encrypt_time,5479.0,6.761886491738041e-05
encrypt_time,5589.0,0.0001670574247896006
encrypt_time,5611.0,0.00018243671964593067
encrypt_time,5557.0,0.0002874792422352658
encrypt_time,5540.0,8.493935513689753e-05
encrypt_time,5623.0,0.00018861439641417198
encrypt_time,5579.0,4.3504492330443485e-05
encrypt_time,5616.0,3.7955862558076646e-05
encrypt_time,5536.0,8.162006778058088e-05
encrypt_time,5552.0,7.219921706916419e-05
encrypt_time,5600.0,0.00014686029487077958
encrypt_time,5543.0,0.00013222561456379043
encrypt_time,5537.0,6.0656003916919615e-05
encrypt_time,5575.0,0.00012106899202878834
encrypt_time,5615.0,7.221358934108613e-05
encrypt_time,5617.0,6.620437434312702e-05
encrypt_time,5531.0,8.738081446838463e-05
encrypt_time,5553.0,6.4731180369008e-05
encrypt_time,5574.0,9.750974784284653e-05
encrypt_time,5533.0,0.0001613887415453778
encrypt_time,5619.0,1.970029442013193e-05
encrypt_time,5594.0,7.856594693890002e-05
encrypt_time,5591.0,0.00010317274869334146
encrypt_time,5583.0,5.585367268132829e-05
encrypt_time,5643.0,2.331174157295074e-05
encrypt_time,5526.0,9.454438776724184e-05
encrypt_time,5581.0,9.930302118702256e-05
encrypt_time,5528.0,9.230123661966242e-05
encrypt_time,5554.0,0.00010714172289853171
encrypt_time,5487.0,7.717335219205895e-05
encrypt_time,5584.0,8.294629995697811e-05
encrypt_time,5501.0,0.0002483856668826369
encrypt_time,5477.0,9.625825345019495e-05
encrypt_time,5507.0,6.814545162403407e-05
encrypt_time,5519.0,7.787763553728182e-05
encrypt_time,5559.0,0.00015489757733324754
encrypt_time,5505.0,0.00018184538312609224
encrypt_time,5488.0,7.013978446229059e-05
encrypt_time,5546.0,0.00010944637006923401
encrypt_time,5545.0,8.127486189196459e-05
encrypt_time,5500.0,0.00013245717682234222
encrypt_time,5471.0,9.261255696901434e-05
encrypt_time,5517.0,0.00010865489834666327
encrypt_time,5532.0,5.6692869928714885e-05
encrypt_time,5482.0,0.00013042757805112386
encrypt_time,5590.0,8.335475493340452e-05
encrypt_time,5599.0,0.000121605713400237
encrypt_time,5548.0,0.00010449701003075078
encrypt_time,5587.0,8.224541158800616e-05
encrypt_time,5549.0,0.0001735085365481413
encrypt_time,5564.0,0.0001611041414333446
encrypt_time,5580.0,0.0001537344878194237
encrypt_time,5511.0,0.00011512439926771799
encrypt_time,5558.0,0.0002228730111494178
encrypt_time,5612.0,4.037217796281912e-05
encrypt_time,5571.0,5.2346170779750486e-05
encrypt_time,5626.0,8.255253543916263e-05
encrypt_time,5635.0,7.42886277160751e-05
encrypt_time,5604.0,0.00010782182047776266
encrypt_time,5566.0,0.00014434693043985936
encrypt_time,5535.0,5.0568991195757797e-05
encrypt_time,5607.0,7.081024173128794e-05
encrypt_time,5603.0,0.00017983162553244074
encrypt_time,5475.0,9.377171818230332e-05
encrypt_time,5514.0,7.5716779715808e-05
encrypt_time,5541.0,0.0002920507895683217
encrypt_time,5569.0,4.44876531858833e-05
encrypt_time,5525.0,0.00010299591525487884
encrypt_time,5523.0,8.068190398099014e-05
encrypt_time,5486.0,0.00013628648311674873
encrypt_time,5530.0,0.0001264283488952659
encrypt_time,5434.0,2.8631765981898133e-05
encrypt_time,5551.0,0.00014528873450932634
encrypt_time,5427.0,0.0002313408533921765
encrypt_time,5538.0,0.00013212151418154602
encrypt_time,5490.0,0.00019473319954082627
encrypt_time,5582.0,0.0001249960687246277
encrypt_time,5513.0,7.876802857275491e-05
encrypt_time,5506.0,5.1712917968198006e-05
encrypt_time,5522.0,0.00022356659157577783
encrypt_time,5631.0,4.097240219232888e-05
encrypt_time,5573.0,6.417711578948219e-05
encrypt_time,5586.0,6.824719875033883e-05
encrypt_time,5596.0,9.975461714643256e-05
encrypt_time,5462.0,4.741789233977303e-05
encrypt_time,5601.0,0.00012097519402494798
encrypt_time,5597.0,0.00011530059802302285
encrypt_time,5621.0,7.040882561265875e-05
encrypt_time,5567.0,4.9783132701385214e-05
encrypt_time,5563.0,4.137770390537776e-05
encrypt_time,5598.0,0.0001066578069684718
encrypt_time,5565.0,0.00010621953350673882
encrypt_time,5613.0,0.00011937782479867137
encrypt_time,5520.0,6.961124736738861e-05
encrypt_time,5483.0,6.721997951111361e-05
encrypt_time,5457.0,8.021067184559151e-05
encrypt_time,5474.0,0.0001612793118050335
encrypt_time,5472.0,4.270316239402153e-05
encrypt_time,5620.0,3.4762857806682095e-05
encrypt_time,5585.0,0.00014581182869309993
encrypt_time,5439.0,0.0
encrypt_time,5458.0,9.857790224094111e-05
encrypt_time,5509.0,8.783000636133193e-05
encrypt_time,5401.0,4.9948692321777344e-05
encrypt_time,5495.0,6.915983779699936e-05
encrypt_time,5451.0,0.00013728816900914555
encrypt_time,5461.0,6.43380412506932e-05
encrypt_time,5468.0,5.226996199397365e-05
encrypt_time,5608.0,0.00011059452550348069
encrypt_time,5592.0,0.00015304452949868933
encrypt_time,5628.0,0.00013708196695235206
encrypt_time,5609.0,8.473912836752142e-05
encrypt_time,5415.0,6.318092346191406e-05
encrypt_time,5402.0,0.0
encrypt_time,5539.0,6.73189435399647e-05
encrypt_time,5527.0,9.41132204054476e-05
encrypt_time,5659.0,0.0
encrypt_time,5671.0,0.00017033692536747692
encrypt_time,5419.0,0.0
encrypt_time,5660.0,2.5033950805664062e-06
encrypt_time,5459.0,0.00011109526947548256
encrypt_time,5493.0,0.00013575996263422827
encrypt_time,5453.0,0.0001433221316661166
encrypt_time,5450.0,4.4304949393935085e-05
encrypt_time,5421.0,5.543231964111328e-05
encrypt_time,5452.0,8.312623690416952e-05
encrypt_time,5634.0,3.0757536837239434e-05
encrypt_time,5593.0,7.425789213635613e-05
encrypt_time,5467.0,7.038380561975112e-05
encrypt_time,5667.0,0.0
encrypt_time,5666.0,7.987022399902344e-06
encrypt_time,5668.0,0.0
encrypt_time,5424.0,8.467817351256153e-05
encrypt_time,5423.0,0.0002712548852409335
encrypt_time,5436.0,5.6966170640878655e-05
encrypt_time,5460.0,0.00018346401900988963
encrypt_time,5437.0,2.3312884546302327e-05
encrypt_time,5464.0,0.00017652102722630832
encrypt_time,5446.0,0.0001215394100902444
encrypt_time,5465.0,6.0535427696316855e-05
encrypt_time,5480.0,6.174113690005892e-05
encrypt_time,5430.0,0.0
encrypt_time,5542.0,8.266860722393495e-05
encrypt_time,5518.0,5.9005599808541026e-05
encrypt_time,5447.0,1.4306880700639839e-05
encrypt_time,5432.0,0.0
encrypt_time,5456.0,0.000134566656462332
encrypt_time,5651.0,0.00011419892554375373
encrypt_time,5576.0,0.00012264807868310918
encrypt_time,5674.0,0.0
encrypt_time,5627.0,0.00015931533514787393
encrypt_time,5647.0,0.00010061264038085938
encrypt_time,5670.0,0.0
encrypt_time,5625.0,8.964338436707996e-05
encrypt_time,5578.0,8.468902938066269e-05
encrypt_time,5664.0,0.0
encrypt_time,5636.0,6.012132100476778e-05
encrypt_time,5491.0,7.394737394001894e-05
encrypt_time,5624.0,0.00018713465616615672
encrypt_time,5494.0,0.0001008492740927076
encrypt_time,5463.0,0.00019278712062992807
encrypt_time,5515.0,2.896000712581191e-05
encrypt_time,5390.0,0.0
encrypt_time,5473.0,8.09154898785902e-05
encrypt_time,5481.0,0.00019061351266903668
encrypt_time,5649.0,5.699650329533539e-06
encrypt_time,5675.0,3.8743019104003906e-05
encrypt_time,5614.0,6.0075540097412855e-05
encrypt_time,5676.0,8.20159912109375e-05
encrypt_time,5633.0,0.0001425882882919887
encrypt_time,5630.0,2.968879773579128e-05
encrypt_time,5653.0,0.0002567792232602282
encrypt_time,5489.0,0.00031379232434181737
encrypt_time,5637.0,9.588509796839127e-05
encrypt_time,5644.0,5.960464477539062e-07
encrypt_time,5639.0,5.512451179559975e-05
encrypt_time,5418.0,3.752366090352514e-05
encrypt_time,5476.0,0.00013780477965613454
encrypt_time,5478.0,0.0001721493861798923
encrypt_time,5650.0,4.9261102396403295e-05
encrypt_time,5629.0,0.00011041162996706865
encrypt_time,5438.0,2.8989738473341698e-05
encrypt_time,5440.0,4.6945611120818344e-05
encrypt_time,5340.0,0.0
encrypt_time,5425.0,0.0
encrypt_time,5428.0,7.961061618335033e-05
encrypt_time,5372.0,0.0
encrypt_time,5455.0,0.00020884122201747575
encrypt_time,5429.0,3.933906555175781e-06
encrypt_time,5433.0,4.553794860839844e-05
encrypt_time,5407.0,0.0
encrypt_time,5416.0,3.6760944197441655e-05
encrypt_time,5417.0,1.9788742065429688e-05
encrypt_time,5502.0,0.00010285052644581326
encrypt_time,5408.0,0.0
encrypt_time,5449.0,5.2438369767024544e-05
encrypt_time,5404.0,3.361701965332031e-05
encrypt_time,5693.0,0.0
encrypt_time,5665.0,0.0001035928726196289
encrypt_time,5657.0,0.0
encrypt_time,5397.0,2.7179718017578125e-05
encrypt_time,5469.0,0.00010375097795046501
encrypt_time,5646.0,6.0439109802246094e-05
encrypt_time,5713.0,0.0
encrypt_time,5692.0,0.0
encrypt_time,5632.0,0.0001337868574728143
encrypt_time,5652.0,4.5029493426513846e-05
encrypt_time,5678.0,2.193450927734375e-05
encrypt_time,5618.0,7.857619531272334e-05
encrypt_time,5504.0,5.7533046133682736e-05
encrypt_time,5422.0,0.0
encrypt_time,5399.0,0.00010395050048828125
encrypt_time,5431.0,3.552436828613281e-05
encrypt_time,5697.0,0.0001323223114013672
encrypt_time,5708.0,0.0
encrypt_time,5640.0,2.665707371747621e-05
encrypt_time,5682.0,0.0
encrypt_time,5420.0,1.3589859008789062e-05
encrypt_time,5641.0,0.0
encrypt_time,5711.0,0.0
encrypt_time,5669.0,1.5649091996765144e-05
encrypt_time,5648.0,7.081031799316406e-05
encrypt_time,5718.0,0.0
encrypt_time,5684.0,0.0003732442855834961
encrypt_time,5698.0,0.0
encrypt_time,5655.0,0.0001646280288696289
encrypt_time,5663.0,3.857783209139621e-05
encrypt_time,5688.0,0.0
encrypt_time,5393.0,0.0
encrypt_time,5411.0,0.00016408433990365177
encrypt_time,5426.0,0.0
encrypt_time,5414.0,0.0
encrypt_time,5385.0,0.0
encrypt_time,5391.0,0.0
encrypt_time,5403.0,9.743463350903287e-05
encrypt_time,5405.0,0.0
encrypt_time,5679.0,0.0
encrypt_time,5681.0,2.205371856689453e-05
encrypt_time,5654.0,0.0
encrypt_time,5662.0,0.0
encrypt_time,5645.0,5.125999450683594e-06
encrypt_time,5406.0,0.0
encrypt_time,5454.0,0.0
encrypt_time,5444.0,0.0
sign_time,4426.0,0.0
sign_time,64968.0,0.0
sign_time,48146.0,0.0
sign_time,4380.0,0.0
sign_time,9163.0,0.0
sign_time,66615.0,0.0
sign_time,17493.0,0.0
sign_time,3654.0,0.0
sign_time,4374.0,0.0
sign_time,20400.0,1.5124501623747786e-05
sign_time,5499.0,6.004838540697169e-05
sign_time,5466.0,9.152329596823185e-05
