Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
0,4426,0.0012404918670654297,0.0005674362182617188,0.00020503997802734375,0.0066280364990234375,0.009051799774169922
1,64968,0.0012814998626708984,0.0007226467132568359,0.00039958953857421875,0.0014998912811279297,0.00442814826965332
2,48146,0.0010907649993896484,0.0006802082061767578,0.0003414154052734375,0.001055002212524414,0.0036292076110839844
3,4380,0.00032639503479003906,0.00044655799865722656,0.0001804828643798828,0.00048041343688964844,0.0016880035400390625
4,9163,0.00042700767517089844,0.0005156993865966797,0.00016880035400390625,0.00043463706970214844,0.0017690658569335938
5,66615,0.0012812614440917969,0.0007305145263671875,0.00040030479431152344,0.0014376640319824219,0.004281282424926758
6,17493,0.0005412101745605469,0.0005693435668945312,0.00022983551025390625,0.0005774497985839844,0.0022382736206054688
7,3654,0.0003974437713623047,0.0005352497100830078,0.00013899803161621094,0.00040435791015625,0.0018870830535888672
8,4374,0.0003294944763183594,0.0005049705505371094,0.00020956993103027344,0.0005159378051757812,0.0019044876098632812
9,20400,0.0005366802215576172,0.0005173683166503906,0.00018739700317382812,0.0006897449493408203,0.0022802352905273438
10,20400,0.0006616115570068359,0.0004899501800537109,0.00020384788513183594,0.0006458759307861328,0.002337217330932617
11,20400,0.0005660057067871094,0.0005252361297607422,0.00025773048400878906,0.0006492137908935547,0.0023682117462158203
12,5499,0.0003666877746582031,0.000568389892578125,0.00020956993103027344,0.0010478496551513672,0.0028841495513916016
13,5466,0.0004410743713378906,0.0005767345428466797,0.00020265579223632812,0.0005300045013427734,0.0023391246795654297
14,5413,0.00044608116149902344,0.0005881786346435547,0.00016498565673828125,0.0005402565002441406,0.002267599105834961
15,5521,0.0004000663757324219,0.0005266666412353516,0.0003039836883544922,0.0006258487701416016,0.0023527145385742188
16,5445,0.0006728172302246094,0.0005962848663330078,0.0001590251922607422,0.0004401206970214844,0.0023508071899414062
17,5470,0.0003399848937988281,0.0005574226379394531,0.00014853477478027344,0.00040602684020996094,0.001771688461303711
18,5498,0.00033283233642578125,0.0004811286926269531,0.00015544891357421875,0.0007221698760986328,0.0020177364349365234
19,5484,0.000461578369140625,0.0005600452423095703,0.000209808349609375,0.0009570121765136719,0.0027132034301757812
20,5448,0.0005555152893066406,0.0005424022674560547,0.00020551681518554688,0.000640869140625,0.0024204254150390625
21,5497,0.0003676414489746094,0.0004870891571044922,0.0001506805419921875,0.0004353523254394531,0.0017750263214111328
22,5441,0.0003476142883300781,0.0005240440368652344,0.000225067138671875,0.0007522106170654297,0.0023174285888671875
23,5497,0.0006105899810791016,0.0005953311920166016,0.00017881393432617188,0.0006661415100097656,0.0026121139526367188
24,5588,0.0011239051818847656,0.0007200241088867188,0.00026726722717285156,0.0007429122924804688,0.0036487579345703125
25,5544,0.0008511543273925781,0.0005726814270019531,0.0001888275146484375,0.00045609474182128906,0.0025043487548828125
26,5441,0.0003612041473388672,0.0004520416259765625,0.000133514404296875,0.0003600120544433594,0.0015621185302734375
27,5435,0.0005600452423095703,0.0004773139953613281,0.00013184547424316406,0.00038933753967285156,0.00191497802734375
28,5445,0.00033164024353027344,0.00040602684020996094,0.00013208389282226562,0.00043010711669921875,0.0015606880187988281
29,5562,0.0004036426544189453,0.0005116462707519531,0.00015854835510253906,0.0005223751068115234,0.0019974708557128906
30,5595,0.0004436969757080078,0.0005581378936767578,0.00019168853759765625,0.0007367134094238281,0.002530813217163086
31,5442,0.0007293224334716797,0.0005421638488769531,0.00024080276489257812,0.0010986328125,0.0032072067260742188
32,5470,0.0004134178161621094,0.0005862712860107422,0.0001556873321533203,0.00046706199645996094,0.0020651817321777344
33,5547,0.0003991127014160156,0.0005018711090087891,0.00012922286987304688,0.0003719329833984375,0.0016679763793945312
34,5496,0.0003170967102050781,0.00045609474182128906,0.00012731552124023438,0.000392913818359375,0.001523733139038086
35,5485,0.00030875205993652344,0.00046634674072265625,0.00013399124145507812,0.00040793418884277344,0.0015635490417480469
36,5560,0.0002956390380859375,0.0004401206970214844,0.0001399517059326172,0.0003383159637451172,0.0014088153839111328
37,5572,0.00036072731018066406,0.0005078315734863281,0.00015544891357421875,0.0004458427429199219,0.0017368793487548828
38,5550,0.00033092498779296875,0.0005021095275878906,0.00014925003051757812,0.00045013427734375,0.001737356185913086
39,5510,0.00033092498779296875,0.0005309581756591797,0.0001571178436279297,0.0005383491516113281,0.0018792152404785156
40,5550,0.0003337860107421875,0.0004982948303222656,0.0002758502960205078,0.00048732757568359375,0.002043485641479492
41,5555,0.00035381317138671875,0.0005147457122802734,0.00015544891357421875,0.0005431175231933594,0.001951456069946289
42,5510,0.0004055500030517578,0.0004360675811767578,0.00013589859008789062,0.0003662109375,0.0016155242919921875
43,5529,0.00028252601623535156,0.0004241466522216797,0.00011181831359863281,0.0003190040588378906,0.001314401626586914
44,5572,0.0002734661102294922,0.00035858154296875,0.00010752677917480469,0.00031185150146484375,0.0012178421020507812
45,5577,0.0002722740173339844,0.0004024505615234375,0.00011396408081054688,0.0003402233123779297,0.001336812973022461
46,5606,0.0003151893615722656,0.0004532337188720703,0.00012111663818359375,0.00040030479431152344,0.0015170574188232422
47,5556,0.0003116130828857422,0.000469207763671875,0.00018286705017089844,0.0005762577056884766,0.0018410682678222656
48,5570,0.0005650520324707031,0.0005397796630859375,0.00015497207641601562,0.0004601478576660156,0.0021028518676757812
49,5610,0.0004413127899169922,0.0004677772521972656,0.00011968612670898438,0.00034737586975097656,0.0015726089477539062
50,5610,0.0003037452697753906,0.0003933906555175781,0.0001304149627685547,0.0003695487976074219,0.0013952255249023438
51,5524,0.0003523826599121094,0.0004487037658691406,0.00014543533325195312,0.0004048347473144531,0.0016014575958251953
52,5512,0.00028634071350097656,0.00044465065002441406,0.00012421607971191406,0.00036334991455078125,0.0013997554779052734
53,5503,0.0003383159637451172,0.0004642009735107422,0.00012350082397460938,0.000377655029296875,0.00150299072265625
54,5534,0.0005414485931396484,0.0005764961242675781,0.0001518726348876953,0.00042939186096191406,0.002052783966064453
55,5622,0.00030303001403808594,0.00045037269592285156,0.00012564659118652344,0.00040149688720703125,0.0015034675598144531
56,5602,0.00030684471130371094,0.0004596710205078125,0.00012111663818359375,0.0008001327514648438,0.001960277557373047
57,5492,0.0004286766052246094,0.0010094642639160156,0.000255584716796875,0.0004794597625732422,0.0026535987854003906
58,5605,0.00035881996154785156,0.00048661231994628906,0.00015783309936523438,0.00043129920959472656,0.0017235279083251953
59,5561,0.0003743171691894531,0.0005538463592529297,0.00021386146545410156,0.0005826950073242188,0.002210378646850586
60,5443,0.00044155120849609375,0.0005543231964111328,0.0002410411834716797,0.0005900859832763672,0.002310037612915039
61,5516,0.0004458427429199219,0.0005345344543457031,0.00015020370483398438,0.0004379749298095703,0.0019338130950927734
62,5556,0.000316619873046875,0.0005061626434326172,0.0001614093780517578,0.0007021427154541016,0.0021665096282958984
63,5568,0.0005652904510498047,0.0005729198455810547,0.00016045570373535156,0.00045299530029296875,0.0022430419921875
64,5544,0.00046133995056152344,0.0004630088806152344,0.00012135505676269531,0.0003509521484375,0.0016274452209472656
65,5508,0.0003523826599121094,0.0004825592041015625,0.0001385211944580078,0.00040793418884277344,0.0016570091247558594
66,5479,0.0003211498260498047,0.00043320655822753906,0.00011539459228515625,0.00032520294189453125,0.0013747215270996094
67,5589,0.00027751922607421875,0.0003910064697265625,0.0001316070556640625,0.0003180503845214844,0.001287221908569336
68,5562,0.0002760887145996094,0.0003757476806640625,0.00012803077697753906,0.00032711029052734375,0.0012836456298828125
69,5611,0.0003058910369873047,0.0004990100860595703,0.00013756752014160156,0.00043201446533203125,0.0016326904296875
70,5557,0.0002944469451904297,0.00041294097900390625,0.00011801719665527344,0.0003364086151123047,0.0013670921325683594
