Iteration,Data Size (bytes),Encapsulation Time (s),Encrypt Time (s),Decrypt Time (s),Decapsulation Time (s),Total Time (s)
591,5485,6.341934204101562e-05,0.0002956390380859375,0.0003185272216796875,3.266334533691406e-05,0.0010290145874023438
592,5505,4.887580871582031e-05,0.0002846717834472656,0.0003108978271484375,3.0279159545898438e-05,0.0011277198791503906
593,5511,4.410743713378906e-05,0.0002772808074951172,0.00035381317138671875,3.337860107421875e-05,0.0012903213500976562
594,5529,5.1021575927734375e-05,0.00029206275939941406,0.0003151893615722656,3.0517578125e-05,0.0013859272003173828
595,5481,4.9114227294921875e-05,0.0003066062927246094,0.0003197193145751953,3.5762786865234375e-05,0.0030057430267333984
596,5456,9.393692016601562e-05,0.00029540061950683594,0.0003330707550048828,3.814697265625e-05,0.0014510154724121094
597,5458,6.079673767089844e-05,0.0005903244018554688,0.0006692409515380859,4.839897155761719e-05,0.0024619102478027344
598,5532,8.630752563476562e-05,0.00036334991455078125,0.0003418922424316406,3.981590270996094e-05,0.0013010501861572266
599,5564,6.079673767089844e-05,0.00029587745666503906,0.0003230571746826172,3.337860107421875e-05,0.0013742446899414062
600,5520,4.935264587402344e-05,0.0002760887145996094,0.0003056526184082031,3.123283386230469e-05,0.0014700889587402344
601,5443,4.482269287109375e-05,0.000286102294921875,0.00030994415283203125,3.218650817871094e-05,0.0037305355072021484
602,5506,4.4345855712890625e-05,0.0002815723419189453,0.0005350112915039062,3.075599670410156e-05,0.0011425018310546875
603,5434,5.888938903808594e-05,0.0003082752227783203,0.0003314018249511719,3.409385681152344e-05,0.0010063648223876953
604,5540,5.53131103515625e-05,0.0003161430358886719,0.0004048347473144531,3.981590270996094e-05,0.0011754035949707031
605,5536,8.702278137207031e-05,0.0003864765167236328,0.00048422813415527344,4.482269287109375e-05,0.0015668869018554688
606,5607,0.00015783309936523438,0.0004417896270751953,0.00036263465881347656,4.2438507080078125e-05,0.0015528202056884766
607,5521,6.794929504394531e-05,0.0003151893615722656,0.0003218650817871094,3.62396240234375e-05,0.0010297298431396484
608,5589,6.437301635742188e-05,0.0003085136413574219,0.00032520294189453125,3.409385681152344e-05,0.0010454654693603516
609,5570,5.316734313964844e-05,0.0002846717834472656,0.0003154277801513672,3.147125244140625e-05,0.0009317398071289062
610,5560,4.649162292480469e-05,0.0002834796905517578,0.00031065940856933594,3.0040740966796875e-05,0.0010645389556884766
611,5520,4.1961669921875e-05,0.0003139972686767578,0.00039267539978027344,4.744529724121094e-05,0.0014061927795410156
612,5535,6.0558319091796875e-05,0.00035834312438964844,0.0003387928009033203,4.0531158447265625e-05,0.0011861324310302734
613,5581,6.103515625e-05,0.0003731250762939453,0.0003693103790283203,4.601478576660156e-05,0.005108833312988281
614,5549,7.724761962890625e-05,0.0003905296325683594,0.0003719329833984375,4.696846008300781e-05,0.001313924789428711
615,5568,9.202957153320312e-05,0.00040221214294433594,0.0003705024719238281,4.291534423828125e-05,0.001369476318359375
616,5512,7.534027099609375e-05,0.00030994415283203125,0.0003402233123779297,3.5762786865234375e-05,0.0010764598846435547
617,5578,5.3882598876953125e-05,0.0002884864807128906,0.00031566619873046875,3.147125244140625e-05,0.0011000633239746094
618,5594,4.57763671875e-05,0.0002961158752441406,0.0003173351287841797,3.147125244140625e-05,0.001443624496459961
619,5649,4.6253204345703125e-05,0.0002949237823486328,0.0003223419189453125,3.170967102050781e-05,0.0015048980712890625
620,5675,4.57763671875e-05,0.0002868175506591797,0.0003161430358886719,3.0994415283203125e-05,0.00151824951171875
621,5588,4.291534423828125e-05,0.0002818107604980469,0.0003590583801269531,3.314018249511719e-05,0.001575469970703125
622,5574,8.845329284667969e-05,0.0006883144378662109,0.000377655029296875,4.8160552978515625e-05,0.002063751220703125
623,5628,7.748603820800781e-05,0.0005331039428710938,0.0005044937133789062,8.058547973632812e-05,0.0018696784973144531
624,5575,8.463859558105469e-05,0.0003972053527832031,0.00033545494079589844,3.8623809814453125e-05,0.0013577938079833984
625,5549,6.508827209472656e-05,0.0003261566162109375,0.00038814544677734375,4.506111145019531e-05,0.0038886070251464844
626,5595,6.437301635742188e-05,0.0003147125244140625,0.0003426074981689453,3.4332275390625e-05,0.0010471343994140625
627,5592,5.2928924560546875e-05,0.0003268718719482422,0.0003757476806640625,4.267692565917969e-05,0.0011491775512695312
628,5539,7.43865966796875e-05,0.0003063678741455078,0.0003266334533691406,3.409385681152344e-05,0.0010476112365722656
629,5614,5.602836608886719e-05,0.0002899169921875,0.0003199577331542969,3.3855438232421875e-05,0.0009646415710449219
630,5617,4.887580871582031e-05,0.0002841949462890625,0.0003142356872558594,3.266334533691406e-05,0.0009341239929199219
631,5676,4.935264587402344e-05,0.0002830028533935547,0.0003132820129394531,3.337860107421875e-05,0.0009217262268066406
632,5605,5.1021575927734375e-05,0.0006840229034423828,0.00041413307189941406,5.245208740234375e-05,0.0016510486602783203
633,5633,7.367134094238281e-05,0.00034809112548828125,0.00034928321838378906,3.933906555175781e-05,0.0011835098266601562
634,5630,6.556510925292969e-05,0.0003647804260253906,0.00038433074951171875,4.1961669921875e-05,0.0012073516845703125
635,5634,7.557868957519531e-05,0.0004279613494873047,0.00048041343688964844,5.125999450683594e-05,0.001569509506225586
636,5559,9.34600830078125e-05,0.0003571510314941406,0.00033473968505859375,4.029273986816406e-05,0.001203775405883789
637,5566,5.7697296142578125e-05,0.0002865791320800781,0.00031566619873046875,3.1948089599609375e-05,0.0010161399841308594
638,5617,4.696846008300781e-05,0.0002868175506591797,0.00031256675720214844,3.0994415283203125e-05,0.0011546611785888672
639,5599,4.6253204345703125e-05,0.0002925395965576172,0.00031280517578125,3.075599670410156e-05,0.0011851787567138672
640,5570,4.3392181396484375e-05,0.0002834796905517578,0.0003113746643066406,3.0994415283203125e-05,0.0011758804321289062
641,5611,5.745887756347656e-05,0.00028395652770996094,0.0003097057342529297,3.0517578125e-05,0.0012011528015136719
642,5566,4.267692565917969e-05,0.0008866786956787109,0.0004394054412841797,5.4836273193359375e-05,0.002538919448852539
643,5573,8.416175842285156e-05,0.0003490447998046875,0.0003371238708496094,4.1484832763671875e-05,0.0011630058288574219
644,5624,5.984306335449219e-05,0.0002834796905517578,0.0003180503845214844,3.170967102050781e-05,0.0013751983642578125
645,5627,5.4836273193359375e-05,0.00033092498779296875,0.0003294944763183594,3.600120544433594e-05,0.0016374588012695312
646,5576,5.173683166503906e-05,0.00028133392333984375,0.00031280517578125,3.0994415283203125e-05,0.0013816356658935547
647,5653,4.482269287109375e-05,0.0002789497375488281,0.0003223419189453125,3.0279159545898438e-05,0.0015339851379394531
648,5615,4.315376281738281e-05,0.000370025634765625,0.0004112720489501953,5.3882598876953125e-05,0.0020058155059814453
649,5570,8.511543273925781e-05,0.0003249645233154297,0.00034499168395996094,3.838539123535156e-05,0.003439664840698242
650,5586,6.341934204101562e-05,0.000293731689453125,0.0003204345703125,3.4332275390625e-05,0.0009868144989013672
651,5578,9.799003601074219e-05,0.0004134178161621094,0.0003628730773925781,3.838539123535156e-05,0.001474618911743164
652,5559,6.461143493652344e-05,0.0003275871276855469,0.0004475116729736328,4.7206878662109375e-05,0.0013005733489990234
653,5544,7.796287536621094e-05,0.0004858970642089844,0.0003867149353027344,6.771087646484375e-05,0.0015056133270263672
654,5577,7.939338684082031e-05,0.00037407875061035156,0.0003788471221923828,4.506111145019531e-05,0.0013179779052734375
655,5579,7.295608520507812e-05,0.00031948089599609375,0.00032782554626464844,3.695487976074219e-05,0.001068115234375
656,5567,5.4836273193359375e-05,0.0003046989440917969,0.00031876564025878906,3.1948089599609375e-05,0.0009663105010986328
657,5539,4.8160552978515625e-05,0.00028443336486816406,0.0003123283386230469,3.0517578125e-05,0.0009102821350097656
658,5630,4.673004150390625e-05,0.0002856254577636719,0.00031113624572753906,3.075599670410156e-05,0.0011768341064453125
659,5554,4.291534423828125e-05,0.0002942085266113281,0.0003113746643066406,3.0517578125e-05,0.001149892807006836
660,5537,4.363059997558594e-05,0.00046443939208984375,0.00045800209045410156,4.744529724121094e-05,0.003897428512573242
661,5526,8.726119995117188e-05,0.0003898143768310547,0.0003502368927001953,4.315376281738281e-05,0.0012748241424560547
662,5442,6.508827209472656e-05,0.0002913475036621094,0.0003285408020019531,3.3855438232421875e-05,0.0009937286376953125
663,5525,6.103515625e-05,0.00031065940856933594,0.0003254413604736328,3.4809112548828125e-05,0.0012423992156982422
664,5489,5.14984130859375e-05,0.0002841949462890625,0.00031495094299316406,3.0994415283203125e-05,0.0011227130889892578
665,5529,4.482269287109375e-05,0.00028324127197265625,0.00031280517578125,3.0040740966796875e-05,0.0011835098266601562
666,5528,4.220008850097656e-05,0.0002853870391845703,0.0003113746643066406,3.0994415283203125e-05,0.0014162063598632812
667,5538,4.267692565917969e-05,0.0003094673156738281,0.00036025047302246094,3.62396240234375e-05,0.0017957687377929688
668,5519,6.604194641113281e-05,0.0004138946533203125,0.00042128562927246094,5.4836273193359375e-05,0.005920886993408203
669,5604,7.748603820800781e-05,0.00035643577575683594,0.0003979206085205078,4.410743713378906e-05,0.0013623237609863281
670,5581,6.771087646484375e-05,0.0003376007080078125,0.0003275871276855469,3.5762786865234375e-05,0.0013551712036132812
671,5600,5.435943603515625e-05,0.0002796649932861328,0.00030684471130371094,3.0517578125e-05,0.001413106918334961
672,5651,4.57763671875e-05,0.0002880096435546875,0.0003349781036376953,3.123283386230469e-05,0.0015735626220703125
673,5585,4.506111145019531e-05,0.0003311634063720703,0.0006380081176757812,0.00011038780212402344,0.004492521286010742
674,5523,9.1552734375e-05,0.0005204677581787109,0.0003650188446044922,4.458427429199219e-05,0.0014979839324951172
675,5547,6.556510925292969e-05,0.00030231475830078125,0.00032258033752441406,3.337860107421875e-05,0.0009999275207519531
676,5453,5.030632019042969e-05,0.0002827644348144531,0.00030922889709472656,3.147125244140625e-05,0.0009152889251708984
677,5528,4.5299530029296875e-05,0.00028252601623535156,0.0003108978271484375,3.075599670410156e-05,0.0008931159973144531
678,5521,4.315376281738281e-05,0.00028252601623535156,0.0003085136413574219,3.0040740966796875e-05,0.0008835792541503906
679,5579,4.172325134277344e-05,0.0002739429473876953,0.0003066062927246094,4.506111145019531e-05,0.0008885860443115234
680,5606,4.220008850097656e-05,0.0002818107604980469,0.0003108978271484375,3.075599670410156e-05,0.00089263916015625
681,5622,4.1484832763671875e-05,0.00028133392333984375,0.0003108978271484375,3.0279159545898438e-05,0.0008831024169921875
682,5544,4.00543212890625e-05,0.0002760887145996094,0.0003027915954589844,3.0517578125e-05,0.0010578632354736328
683,5548,4.124641418457031e-05,0.00028395652770996094,0.00030612945556640625,3.0040740966796875e-05,0.0011401176452636719
684,5592,4.076957702636719e-05,0.00027561187744140625,0.00030684471130371094,2.9802322387695312e-05,0.001142263412475586
685,5612,5.5789947509765625e-05,0.0003447532653808594,0.00035881996154785156,3.528594970703125e-05,0.0012938976287841797
686,5590,4.792213439941406e-05,0.00029277801513671875,0.0003268718719482422,3.4809112548828125e-05,0.0010569095611572266
687,5567,5.6743621826171875e-05,0.0002880096435546875,0.00031638145446777344,3.3855438232421875e-05,0.0011911392211914062
688,5567,5.364418029785156e-05,0.0002961158752441406,0.0005750656127929688,3.2901763916015625e-05,0.0015506744384765625
689,5610,5.7220458984375e-05,0.00032019615173339844,0.0003314018249511719,3.600120544433594e-05,0.0010342597961425781
690,5578,5.6743621826171875e-05,0.00034928321838378906,0.00040340423583984375,4.172325134277344e-05,0.0016360282897949219
691,5612,7.82012939453125e-05,0.00037288665771484375,0.000347137451171875,3.933906555175781e-05,0.001405954360961914
692,5567,5.745887756347656e-05,0.00029015541076660156,0.0003197193145751953,3.1948089599609375e-05,0.0013191699981689453
693,5542,4.649162292480469e-05,0.000293731689453125,0.0003154277801513672,3.075599670410156e-05,0.0014927387237548828
694,5604,4.4345855712890625e-05,0.00028324127197265625,0.0003180503845214844,3.0279159545898438e-05,0.0014996528625488281
695,5637,6.985664367675781e-05,0.0004718303680419922,0.0004909038543701172,6.914138793945312e-05,0.0022935867309570312
696,5644,7.271766662597656e-05,0.0003361701965332031,0.00032806396484375,3.981590270996094e-05,0.0010917186737060547
697,5639,5.936622619628906e-05,0.00030732154846191406,0.0003261566162109375,3.409385681152344e-05,0.003647327423095703
698,5606,5.173683166503906e-05,0.00028443336486816406,0.0003108978271484375,3.0994415283203125e-05,0.0009100437164306641
699,5597,4.458427429199219e-05,0.00029468536376953125,0.0003151893615722656,3.0517578125e-05,0.000911712646484375
700,5637,4.291534423828125e-05,0.00027680397033691406,0.0003032684326171875,2.9802322387695312e-05,0.0008649826049804688
701,5560,4.076957702636719e-05,0.0002732276916503906,0.0003032684326171875,2.9802322387695312e-05,0.0008692741394042969
702,5580,4.124641418457031e-05,0.00027871131896972656,0.0003046989440917969,3.0040740966796875e-05,0.0008652210235595703
703,5526,5.984306335449219e-05,0.0002777576446533203,0.0003044605255126953,2.9802322387695312e-05,0.0008847713470458984
704,5418,4.100799560546875e-05,0.0002760887145996094,0.0003037452697753906,3.0040740966796875e-05,0.0008571147918701172
705,5542,4.0531158447265625e-05,0.0002799034118652344,0.0003046989440917969,2.9802322387695312e-05,0.0008566379547119141
706,5476,4.029273986816406e-05,0.00036907196044921875,0.00042510032653808594,3.719329833984375e-05,0.0014874935150146484
707,5478,6.532669067382812e-05,0.0002956390380859375,0.0003266334533691406,3.361701965332031e-05,0.0009965896606445312
708,5523,5.91278076171875e-05,0.0003082752227783203,0.0003497600555419922,3.600120544433594e-05,0.0012843608856201172
709,5511,6.127357482910156e-05,0.00033092498779296875,0.0003368854522705078,3.62396240234375e-05,0.0011303424835205078
710,5485,0.00011157989501953125,0.0004489421844482422,0.0003459453582763672,3.9577484130859375e-05,0.0014994144439697266
711,5525,7.128715515136719e-05,0.0003116130828857422,0.0003345012664794922,3.910064697265625e-05,0.0010912418365478516
712,5479,6.413459777832031e-05,0.0003249645233154297,0.00038051605224609375,3.886222839355469e-05,0.001298666000366211
713,5521,8.416175842285156e-05,0.00043201446533203125,0.00036644935607910156,4.8160552978515625e-05,0.0013964176177978516
714,5456,6.4849853515625e-05,0.000308990478515625,0.00031638145446777344,3.4809112548828125e-05,0.0011296272277832031
715,5466,5.7697296142578125e-05,0.0005002021789550781,0.0004074573516845703,4.8160552978515625e-05,0.002223491668701172
716,5555,7.081031799316406e-05,0.00041103363037109375,0.00038242340087890625,5.698204040527344e-05,0.0013689994812011719
717,5576,0.00010251998901367188,0.0003437995910644531,0.0003483295440673828,3.933906555175781e-05,0.0012612342834472656
718,5650,7.176399230957031e-05,0.0003306865692138672,0.0003476142883300781,3.886222839355469e-05,0.001527547836303711
719,5522,6.771087646484375e-05,0.0003256797790527344,0.0006220340728759766,7.653236389160156e-05,0.0019502639770507812
720,5629,7.05718994140625e-05,0.00034737586975097656,0.0003464221954345703,4.029273986816406e-05,0.0013103485107421875
721,5608,7.319450378417969e-05,0.00046634674072265625,0.0004105567932128906,5.078315734863281e-05,0.004248380661010742
722,5636,8.535385131835938e-05,0.0003426074981689453,0.0003306865692138672,4.00543212890625e-05,0.0011510848999023438
723,5636,5.7697296142578125e-05,0.00028967857360839844,0.0003135204315185547,3.24249267578125e-05,0.0009503364562988281
724,5551,4.744529724121094e-05,0.00028228759765625,0.000335693359375,2.956390380859375e-05,0.0009353160858154297
725,5436,4.696846008300781e-05,0.0002865791320800781,0.0003123283386230469,3.147125244140625e-05,0.0009179115295410156
726,5506,4.3392181396484375e-05,0.00028133392333984375,0.0003097057342529297,2.956390380859375e-05,0.0008976459503173828
727,5475,4.172325134277344e-05,0.0002887248992919922,0.0003266334533691406,3.3855438232421875e-05,0.0009369850158691406
728,5456,4.863739013671875e-05,0.0002830028533935547,0.0003018379211425781,3.147125244140625e-05,0.0009086132049560547
729,5442,4.482269287109375e-05,0.00028586387634277344,0.00030875205993652344,3.0040740966796875e-05,0.0009002685546875
730,5518,4.696846008300781e-05,0.00032973289489746094,0.000339508056640625,3.552436828613281e-05,0.001215219497680664
731,5458,6.175041198730469e-05,0.00036334991455078125,0.00033164024353027344,3.743171691894531e-05,0.001190185546875
732,5477,5.340576171875e-05,0.0002872943878173828,0.0003113746643066406,3.147125244140625e-05,0.0010068416595458984
733,5451,4.506111145019531e-05,0.0002810955047607422,0.0003085136413574219,3.0040740966796875e-05,0.0011394023895263672
734,5472,4.4345855712890625e-05,0.0004208087921142578,0.00045371055603027344,6.866455078125e-05,0.001748800277709961
735,5512,7.200241088867188e-05,0.00043582916259765625,0.00033736228942871094,4.076957702636719e-05,0.0017025470733642578
736,5494,6.151199340820312e-05,0.00031375885009765625,0.0004425048828125,3.814697265625e-05,0.0012218952178955078
737,5492,0.00011086463928222656,0.0005965232849121094,0.0004513263702392578,6.699562072753906e-05,0.0018968582153320312
738,5438,9.322166442871094e-05,0.0003523826599121094,0.0004284381866455078,6.723403930664062e-05,0.0014197826385498047
739,5523,8.034706115722656e-05,0.00032782554626464844,0.00034117698669433594,4.1484832763671875e-05,0.00124359130859375
740,5477,6.67572021484375e-05,0.00029659271240234375,0.0006783008575439453,8.034706115722656e-05,0.0019326210021972656
741,5501,6.413459777832031e-05,0.0003299713134765625,0.0003440380096435547,3.886222839355469e-05,0.0011026859283447266
742,5465,6.604194641113281e-05,0.0003330707550048828,0.00033092498779296875,3.814697265625e-05,0.001501321792602539
743,5413,6.937980651855469e-05,0.0003631114959716797,0.0003368854522705078,4.076957702636719e-05,0.0016131401062011719
744,5467,5.602836608886719e-05,0.0002887248992919922,0.0003228187561035156,3.24249267578125e-05,0.0014045238494873047
745,5460,5.269050598144531e-05,0.0003247261047363281,0.0003306865692138672,3.4809112548828125e-05,0.003912448883056641
746,5418,5.1975250244140625e-05,0.00028705596923828125,0.0003306865692138672,3.0994415283203125e-05,0.0009388923645019531
747,5447,4.5299530029296875e-05,0.00028228759765625,0.0003173351287841797,3.075599670410156e-05,0.0009093284606933594
748,5501,4.649162292480469e-05,0.0002880096435546875,0.00032639503479003906,3.314018249511719e-05,0.0009570121765136719
749,5440,4.744529724121094e-05,0.0002739429473876953,0.00029754638671875,3.218650817871094e-05,0.0008876323699951172
750,5501,4.410743713378906e-05,0.00030875205993652344,0.00031757354736328125,3.1948089599609375e-05,0.0009379386901855469
751,5461,4.553794860839844e-05,0.0002770423889160156,0.0003018379211425781,3.123283386230469e-05,0.0008914470672607422
752,5477,4.553794860839844e-05,0.0004181861877441406,0.00047588348388671875,6.604194641113281e-05,0.0016655921936035156
753,5485,7.390975952148438e-05,0.00037550926208496094,0.0003428459167480469,4.1484832763671875e-05,0.002069234848022461
754,5492,6.651878356933594e-05,0.0002913475036621094,0.0003113746643066406,3.0994415283203125e-05,0.0009598731994628906
755,5520,4.553794860839844e-05,0.0002753734588623047,0.0003070831298828125,3.0040740966796875e-05,0.001216888427734375
756,5473,4.482269287109375e-05,0.0002994537353515625,0.00033593177795410156,3.0994415283203125e-05,0.0013606548309326172
757,5453,5.125999450683594e-05,0.00032639503479003906,0.0003619194030761719,3.9577484130859375e-05,0.005558013916015625
758,5340,6.318092346191406e-05,0.0003170967102050781,0.0004050731658935547,3.838539123535156e-05,0.0012793540954589844
759,5463,6.937980651855469e-05,0.00031113624572753906,0.0003178119659423828,3.4809112548828125e-05,0.0011224746704101562
760,5425,5.078315734863281e-05,0.00028252601623535156,0.0003154277801513672,3.147125244140625e-05,0.001207113265991211
761,5428,4.553794860839844e-05,0.0002810955047607422,0.0003104209899902344,3.0994415283203125e-05,0.0011105537414550781
762,5462,4.458427429199219e-05,0.00028014183044433594,0.0003046989440917969,3.0517578125e-05,0.0014128684997558594
763,5533,4.315376281738281e-05,0.0002837181091308594,0.00030875205993652344,3.0994415283203125e-05,0.0014984607696533203
764,5463,4.38690185546875e-05,0.00030303001403808594,0.0003154277801513672,3.3855438232421875e-05,0.0016543865203857422
765,5509,4.839897155761719e-05,0.0003085136413574219,0.000316619873046875,3.2901763916015625e-05,0.0015175342559814453
766,5461,4.553794860839844e-05,0.0002808570861816406,0.0003082752227783203,3.170967102050781e-05,0.0014472007751464844
767,5556,4.363059997558594e-05,0.00027632713317871094,0.000316619873046875,3.0279159545898438e-05,0.0015342235565185547
768,5536,4.267692565917969e-05,0.0002818107604980469,0.0003604888916015625,3.123283386230469e-05,0.0016775131225585938
769,5372,0.00012564659118652344,0.0003707408905029297,0.00033593177795410156,4.2438507080078125e-05,0.0038805007934570312
770,5455,5.817413330078125e-05,0.0002808570861816406,0.0003039836883544922,3.075599670410156e-05,0.0009264945983886719
771,5451,4.363059997558594e-05,0.0002894401550292969,0.0003070831298828125,2.9802322387695312e-05,0.0009014606475830078
772,5547,4.267692565917969e-05,0.00027370452880859375,0.0003447532653808594,2.9802322387695312e-05,0.0009224414825439453
773,5519,5.245208740234375e-05,0.00029349327087402344,0.00032973289489746094,4.2438507080078125e-05,0.0009927749633789062
774,5544,4.4345855712890625e-05,0.00027942657470703125,0.0003466606140136719,3.075599670410156e-05,0.0009388923645019531
775,5489,4.9114227294921875e-05,0.0002846717834472656,0.0003180503845214844,3.24249267578125e-05,0.0009493827819824219
776,5513,4.982948303222656e-05,0.00029540061950683594,0.0003254413604736328,3.504753112792969e-05,0.00096893310546875
777,5512,5.1021575927734375e-05,0.00028324127197265625,0.0005640983581542969,5.841255187988281e-05,0.0012886524200439453
778,5494,5.4836273193359375e-05,0.00031638145446777344,0.00033164024353027344,3.719329833984375e-05,0.0010228157043457031
779,5463,5.507469177246094e-05,0.0003745555877685547,0.0004210472106933594,4.744529724121094e-05,0.0014805793762207031
780,5500,9.083747863769531e-05,0.0004115104675292969,0.0004558563232421875,6.079673767089844e-05,0.0016028881072998047
781,5518,8.177757263183594e-05,0.0003464221954345703,0.0003345012664794922,3.886222839355469e-05,0.0011723041534423828
782,5493,5.602836608886719e-05,0.0002892017364501953,0.0003161430358886719,3.218650817871094e-05,0.0010182857513427734
783,5506,4.649162292480469e-05,0.00028061866760253906,0.0003085136413574219,3.0994415283203125e-05,0.0011610984802246094
784,5518,4.315376281738281e-05,0.00029540061950683594,0.0003170967102050781,3.1948089599609375e-05,0.00121307373046875
785,5480,4.506111145019531e-05,0.0002803802490234375,0.0003082752227783203,3.075599670410156e-05,0.0011610984802246094
786,5429,5.245208740234375e-05,0.00028514862060546875,0.00030922889709472656,3.0040740966796875e-05,0.001432657241821289
787,5508,4.2438507080078125e-05,0.0002853870391845703,0.0003082752227783203,2.9802322387695312e-05,0.001477956771850586
788,5541,4.172325134277344e-05,0.00029468536376953125,0.0003714561462402344,3.170967102050781e-05,0.001688241958618164
789,5634,8.797645568847656e-05,0.00051116943359375,0.0003936290740966797,6.604194641113281e-05,0.0018832683563232422
790,5577,7.796287536621094e-05,0.0003960132598876953,0.0003459453582763672,4.315376281738281e-05,0.0012354850769042969
791,5522,6.389617919921875e-05,0.00029659271240234375,0.00031948089599609375,3.361701965332031e-05,0.0013158321380615234
792,5509,4.887580871582031e-05,0.0002841949462890625,0.0003108978271484375,3.0994415283203125e-05,0.0015082359313964844
793,5499,4.38690185546875e-05,0.0004353523254394531,0.00038242340087890625,4.1484832763671875e-05,0.004170894622802734
794,5496,6.842613220214844e-05,0.00032639503479003906,0.0003414154052734375,3.7670135498046875e-05,0.0011138916015625
795,5438,6.914138793945312e-05,0.00030994415283203125,0.0003991127014160156,3.933906555175781e-05,0.0011646747589111328
796,5435,0.00010085105895996094,0.0006074905395507812,0.0003421306610107422,4.553794860839844e-05,0.0017197132110595703
797,5496,7.390975952148438e-05,0.00037169456481933594,0.0003948211669921875,4.696846008300781e-05,0.0013206005096435547
798,5450,7.987022399902344e-05,0.00032138824462890625,0.0003502368927001953,3.5762786865234375e-05,0.0011069774627685547
799,5508,5.650520324707031e-05,0.0002827644348144531,0.00030922889709472656,3.170967102050781e-05,0.0009207725524902344
800,5538,4.696846008300781e-05,0.0002841949462890625,0.0003104209899902344,3.0994415283203125e-05,0.0008957386016845703
801,5534,4.38690185546875e-05,0.0002856254577636719,0.00031065940856933594,3.1948089599609375e-05,0.0009026527404785156
802,5548,4.4345855712890625e-05,0.00028896331787109375,0.0003108978271484375,3.0279159545898438e-05,0.001104116439819336
803,5544,4.506111145019531e-05,0.0002796649932861328,0.0003077983856201172,3.0517578125e-05,0.0011148452758789062
804,5451,4.482269287109375e-05,0.0002970695495605469,0.0003342628479003906,3.337860107421875e-05,0.0012333393096923828
805,5462,4.6253204345703125e-05,0.0002951622009277344,0.00031757354736328125,3.170967102050781e-05,0.001129150390625
806,5433,4.57763671875e-05,0.00028324127197265625,0.00030875205993652344,3.0517578125e-05,0.0011370182037353516
807,5474,4.315376281738281e-05,0.00035190582275390625,0.0005588531494140625,9.393692016601562e-05,0.0019140243530273438
808,5407,0.000110626220703125,0.00042319297790527344,0.000331878662109375,4.220008850097656e-05,0.001377105712890625
809,5416,5.91278076171875e-05,0.00028228759765625,0.00030875205993652344,3.170967102050781e-05,0.0009644031524658203
810,5521,4.8160552978515625e-05,0.00028204917907714844,0.00030994415283203125,2.956390380859375e-05,0.0014195442199707031
811,5529,4.267692565917969e-05,0.0002789497375488281,0.00030684471130371094,2.9802322387695312e-05,0.0014870166778564453
812,5527,4.172325134277344e-05,0.0002796649932861328,0.0003197193145751953,2.9802322387695312e-05,0.0015208721160888672
813,5551,4.100799560546875e-05,0.0002777576446533203,0.00030732154846191406,2.9802322387695312e-05,0.0014989376068115234
814,5461,4.1484832763671875e-05,0.0003323554992675781,0.0003368854522705078,3.528594970703125e-05,0.0016930103302001953
815,5510,4.8160552978515625e-05,0.00031566619873046875,0.0003352165222167969,3.4809112548828125e-05,0.0014984607696533203
816,5464,5.5789947509765625e-05,0.00030612945556640625,0.00032782554626464844,3.457069396972656e-05,0.00154876708984375
817,5470,5.555152893066406e-05,0.0004966259002685547,0.00039577484130859375,5.054473876953125e-05,0.004311084747314453
818,5566,8.440017700195312e-05,0.0004892349243164062,0.0004754066467285156,7.295608520507812e-05,0.0016813278198242188
819,5457,9.012222290039062e-05,0.00033974647521972656,0.0003306865692138672,3.814697265625e-05,0.0011518001556396484
820,5533,5.698204040527344e-05,0.00031065940856933594,0.00032520294189453125,3.314018249511719e-05,0.0009839534759521484
821,5523,4.839897155761719e-05,0.0002827644348144531,0.0003116130828857422,3.075599670410156e-05,0.0009047985076904297
822,5529,4.410743713378906e-05,0.00027441978454589844,0.0003190040588378906,3.0279159545898438e-05,0.0008945465087890625
823,5506,4.57763671875e-05,0.0002803802490234375,0.00030517578125,3.147125244140625e-05,0.000888824462890625
824,5509,4.482269287109375e-05,0.0002827644348144531,0.00030612945556640625,3.0279159545898438e-05,0.0008938312530517578
825,5474,4.4345855712890625e-05,0.000286102294921875,0.0004887580871582031,4.601478576660156e-05,0.0012753009796142578
826,5417,0.0001239776611328125,0.000392913818359375,0.0003800392150878906,3.886222839355469e-05,0.0014083385467529297
827,5509,7.700920104980469e-05,0.0003561973571777344,0.00035381317138671875,3.790855407714844e-05,0.0012049674987792969
828,5502,6.604194641113281e-05,0.0003426074981689453,0.00033211708068847656,3.790855407714844e-05,0.0011174678802490234
829,5418,6.341934204101562e-05,0.0003533363342285156,0.0003323554992675781,3.8623809814453125e-05,0.0011856555938720703
830,5476,5.4836273193359375e-05,0.0002884864807128906,0.00031375885009765625,3.1948089599609375e-05,0.0010347366333007812
831,5461,4.649162292480469e-05,0.0002758502960205078,0.00030493736267089844,3.0517578125e-05,0.0011641979217529297
832,5441,4.315376281738281e-05,0.00028777122497558594,0.0003044605255126953,3.0994415283203125e-05,0.0012116432189941406
833,5423,4.220008850097656e-05,0.00028967857360839844,0.0003108978271484375,3.170967102050781e-05,0.0012412071228027344
834,5434,4.363059997558594e-05,0.0003516674041748047,0.00042557716369628906,4.0531158447265625e-05,0.001794576644897461
