Metric,Data Size,Standard Deviation
encrypt_time,5519.0,5.523982251216075e-05
encrypt_time,5559.0,7.205392954790792e-05
encrypt_time,5505.0,6.664594962170558e-05
encrypt_time,5488.0,5.137443693848529e-05
encrypt_time,5546.0,3.620918921312095e-05
encrypt_time,5545.0,1.921820038062046e-05
encrypt_time,5500.0,6.0232051083192156e-05
encrypt_time,5471.0,3.362884074804476e-05
encrypt_time,5517.0,5.411936812839019e-05
encrypt_time,5532.0,3.973401974207618e-05
encrypt_time,5482.0,5.622950538415505e-06
encrypt_time,5590.0,6.399084469208275e-05
encrypt_time,5599.0,9.217258490740757e-05
encrypt_time,5548.0,7.884601651206622e-05
encrypt_time,5587.0,6.890356334179463e-05
encrypt_time,5549.0,0.0001263393755583102
encrypt_time,5564.0,5.023028086658223e-05
encrypt_time,5580.0,2.5646448227080545e-05
encrypt_time,5511.0,8.662543060195267e-05
encrypt_time,5558.0,4.885657880049903e-05
encrypt_time,5612.0,3.5180444695265405e-05
encrypt_time,5571.0,2.4669584100494172e-05
encrypt_time,5626.0,5.173263444883212e-05
encrypt_time,5635.0,1.8793313305880633e-05
encrypt_time,5604.0,5.273708429916045e-05
encrypt_time,5566.0,0.00013394536294786708
encrypt_time,5535.0,0.00012738235713155203
encrypt_time,5607.0,6.094626663146985e-05
encrypt_time,5603.0,5.3549626984924853e-05
encrypt_time,5475.0,3.815184741603467e-05
encrypt_time,5514.0,7.186181699244135e-05
encrypt_time,5541.0,2.648750918570893e-05
encrypt_time,5569.0,7.451140309364264e-05
encrypt_time,5525.0,6.942493740248226e-05
encrypt_time,5523.0,7.866491853428507e-05
encrypt_time,5486.0,5.2610807427943116e-05
encrypt_time,5530.0,4.085675582333385e-05
encrypt_time,5434.0,3.460828611707564e-05
encrypt_time,5551.0,7.945437987695703e-05
encrypt_time,5427.0,6.61715722690452e-05
encrypt_time,5538.0,4.429917288184337e-05
encrypt_time,5490.0,6.72914107824432e-05
encrypt_time,5582.0,2.861974503002663e-05
encrypt_time,5513.0,3.53464589638444e-05
encrypt_time,5506.0,2.7092134482771382e-05
encrypt_time,5522.0,0.00012819500010599285
encrypt_time,5631.0,5.009942853442665e-06
encrypt_time,5573.0,4.9168622340188587e-05
encrypt_time,5586.0,1.9828243660380955e-05
encrypt_time,5596.0,6.862945049509394e-05
encrypt_time,5462.0,5.375961072672426e-05
encrypt_time,5601.0,4.3540585534533796e-05
encrypt_time,5597.0,2.071927748874121e-05
encrypt_time,5621.0,6.68651851602896e-05
encrypt_time,5567.0,0.00041068325188581885
encrypt_time,5563.0,6.0592636244565136e-05
encrypt_time,5598.0,5.2503192115714994e-05
encrypt_time,5565.0,6.366242166663981e-05
encrypt_time,5613.0,0.00017084379243963684
encrypt_time,5520.0,1.7743180761800526e-05
encrypt_time,5483.0,6.094631577062972e-05
encrypt_time,5457.0,2.2695845859895058e-05
encrypt_time,5474.0,3.901553776907775e-05
encrypt_time,5472.0,5.631925187850063e-05
encrypt_time,5620.0,2.1204405271308617e-05
