Data Size,Standard Deviation
5619.0,0.0005492732992705622
5594.0,0.0015723801806102628
5591.0,0.002736351333894205
5583.0,0.0005703202664623855
5643.0,0.004651348267600865
5526.0,0.0009878763945026126
5581.0,0.002413603313359723
5528.0,0.0018686549404047618
5554.0,0.0006372253624278118
5487.0,0.0007211306724398054
5584.0,0.002572130986311421
5501.0,0.0006108099312450817
5477.0,0.0013726537163457752
5507.0,0.0006060424210283268
5519.0,0.0010427897280000245
5559.0,0.0014188601964582937
5505.0,0.0007213731451365026
5488.0,0.0017996372184832933
5546.0,0.0026635718217077778
5545.0,0.004092427068820185
5500.0,0.0006996570408420069
5471.0,0.0006943498333077282
5517.0,0.0027658873106814795
5532.0,0.004962962019749769
5482.0,0.0003679232754757441
5590.0,0.00047199685992370573
5599.0,0.0009443854150376295
5548.0,0.0011469333409363312
5587.0,0.0008139999129092483
5549.0,0.0005548666081246911
5564.0,0.0008155940720704026
5580.0,0.0033914424889444476
5511.0,0.0006992130092518817
5558.0,0.00010822007070240552
5612.0,0.00040957767568901006
5571.0,0.0004135501202059084
5626.0,0.0004968553174351197
5635.0,0.00025919328416491703
5604.0,0.0015994540527030647
5566.0,0.0005178795668008789
5535.0,0.0021936026466138356
5607.0,0.0011097658371221528
5603.0,0.0013188936219488217
5475.0,0.000617177077401015
5514.0,0.000806447157541979
5541.0,0.002187035297796737
5569.0,0.0011006199786945674
5525.0,0.0005962330463394746
5523.0,0.0014132491354334443
5486.0,0.0005628819684573689
5530.0,0.0004887585555955662
5434.0,0.0005037498639488944
5551.0,0.002146731382146256
5427.0,0.0011416215818093704
5538.0,0.0007972082189957481
5490.0,0.0008286407695779839
5582.0,0.002005915851378626
5513.0,0.000569752221705618
5506.0,0.0009729985324658214
5522.0,0.00821824450027387
5631.0,0.0005767302992409981
5573.0,0.0007420807527422859
5586.0,0.0023836327174043713
5596.0,0.0005152902572022406
5462.0,0.00044564624562359705
5601.0,0.0004950507071565024
5597.0,0.001645381112889392
5621.0,0.0010976327219041828
5567.0,0.0004699790541485008
5563.0,0.0017597640521746323
5598.0,0.007400378126378091
5565.0,0.009072692088706116
5613.0,0.0005750460407855043
5520.0,0.0017274840532762862
5483.0,0.0006967455976843282
5457.0,0.0005558794367066559
5474.0,0.0007554777382513592
5472.0,0.00032422571108131447
5620.0,0.0021648331692777413
5585.0,0.0007331163391793682
5439.0,0.0
5458.0,0.001969113079277684
5509.0,0.0039031529648284754
5401.0,0.0006511211395263672
5495.0,0.0007034922946509964
5451.0,0.0006479003343348445
5461.0,0.001030959463947249
5468.0,0.0035671048066910397
5608.0,0.006159611468852678
5592.0,0.002559544629094909
5628.0,0.0007797425796522414
5609.0,0.00024226943069140686
5415.0,0.0003587007522583008
5402.0,0.0
5539.0,0.0007040221045823301
5527.0,0.007123987080070518
5659.0,0.0
5671.0,0.00039790748028272177
5419.0,0.0
5660.0,0.0001537799835205078
5459.0,0.001073272894211389
5493.0,0.003288498742741883
5453.0,0.0008419574964280671
5450.0,0.00048498216072578984
5421.0,0.0008966922760009766
5452.0,0.004688534030599206
5634.0,0.0003151127849989336
5593.0,0.0018720328819122624
5467.0,0.001268249054375473
5667.0,0.0
5666.0,0.00017821788787841797
5668.0,0.0
5424.0,0.0007838452670796583
5423.0,0.00015700756799223657
5436.0,0.000340171117762042
5460.0,0.0005674800772440973
5437.0,0.00021856242204406197
5464.0,0.0002891355670149282
5446.0,0.0010030275768157322
5465.0,0.002450254193116097
5480.0,0.0008949780795682416
5430.0,0.0
5542.0,0.002040037192281132
5518.0,0.001215357976095188
5447.0,0.000535718901711278
5432.0,0.0
5456.0,0.00034501831265636054
5651.0,0.0024281756106185135
5576.0,0.0004427432973794418
5674.0,0.0
5627.0,0.0005196329224363878
5647.0,0.00038695335388183594
5670.0,0.0
5625.0,0.0006456902694066166
5578.0,0.0006100795374994835
5664.0,0.0
5636.0,0.00026680461056839184
5491.0,0.000901344395738484
5624.0,0.00038375027957645826
5494.0,0.0011767691492216912
5463.0,0.0006050904876313802
5515.0,0.005295029166755917
5390.0,0.0
5473.0,0.0027971576725099433
5481.0,0.002116196044047395
5649.0,0.0003269256247446179
5675.0,0.0009596347808837891
5614.0,0.0018378518029320144
5676.0,0.0005892515182495117
5633.0,0.000368784074946161
5630.0,0.0026515836476797916
5653.0,0.0005898514743485363
5489.0,0.0005138655005458593
5637.0,0.00035420449182735364
5644.0,0.0013405084609985352
5639.0,0.0009612814772017742
5418.0,0.00046127651330445286
5476.0,0.0008123214182405528
5478.0,0.0029600848603952815
5650.0,0.00041840998085387106
5629.0,0.0010165525550878925
5438.0,0.000848900993847483
5440.0,0.0014347679705725626
5340.0,0.0
5425.0,0.0
5428.0,0.0005140995446311749
5372.0,0.0
5455.0,0.0010858343191702427
5429.0,0.0005970001220703125
5433.0,0.00028896331787109375
5407.0,0.0
5416.0,0.0016307338138909246
5417.0,0.00018644332885742188
5502.0,0.001414343049426012
5408.0,0.0
5449.0,0.00019530282964913271
5404.0,0.00024366378784179688
5693.0,0.0
5665.0,0.0006973743438720703
5657.0,0.0
5397.0,6.604194641113281e-05
5469.0,0.0006890038647149962
5646.0,0.000873565673828125
5713.0,0.0
5692.0,0.0
5632.0,0.0004996911127426526
5652.0,0.002740146339631259
5678.0,0.0006467103958129883
5618.0,0.0010407898180531563
5504.0,0.0006228189626613236
5422.0,0.0
5399.0,0.00037801265716552734
5431.0,6.198883056640625e-05
5697.0,0.0004127025604248047
5708.0,0.0
5640.0,0.0005705433189230289
5682.0,0.0
5420.0,0.00010764598846435547
5641.0,0.0
5711.0,0.0
5669.0,0.0003261903284668822
5648.0,0.0004448890686035156
5718.0,0.0
5684.0,6.42538070678711e-05
5698.0,0.0
5655.0,1.2993812561035156e-05
5663.0,0.00029598187578084006
5688.0,0.0
5393.0,0.0
5411.0,0.00019725929033311115
5426.0,0.0
5414.0,0.0
5385.0,0.0
5391.0,0.0
5403.0,0.00017114228925857813
5405.0,0.0
5679.0,0.0
5681.0,5.316734313964844e-05
5654.0,0.0
5662.0,0.0
5645.0,0.005653023719787598
5406.0,0.0
5454.0,0.0
5444.0,0.0
