Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
0,4426,0.002672433853149414,0.3364529609680176,0.00950169563293457,0.0007593631744384766,0.3493938446044922
1,64968,0.0012898445129394531,0.3362584114074707,0.009760856628417969,0.0012960433959960938,0.348621129989624
2,48146,0.0009887218475341797,0.336550235748291,0.009694099426269531,0.0010557174682617188,0.3483002185821533
3,4380,0.0003380775451660156,0.3361821174621582,0.009913921356201172,0.0004525184631347656,0.3468940258026123
4,9163,0.0003979206085205078,0.3364841938018799,0.010079145431518555,0.00048470497131347656,0.34745216369628906
5,66615,0.0012276172637939453,0.33657240867614746,0.010150909423828125,0.0012943744659423828,0.3492610454559326
6,17493,0.0005216598510742188,0.33640623092651367,0.009752750396728516,0.0005962848663330078,0.34728527069091797
7,3654,0.0003037452697753906,0.33635377883911133,0.010154962539672852,0.0004000663757324219,0.34722042083740234
8,4374,0.0002980232238769531,0.3363642692565918,0.0097503662109375,0.00041413307189941406,0.3468320369720459
9,20400,0.0005323886871337891,0.3366882801055908,0.009851455688476562,0.0006814002990722656,0.3477625846862793
10,20400,0.0005922317504882812,0.33686161041259766,0.00999307632446289,0.0007805824279785156,0.3482389450073242
11,20400,0.0006346702575683594,0.33670663833618164,0.009524822235107422,0.0006017684936523438,0.3474757671356201
12,5499,0.0003256797790527344,0.33665919303894043,0.009647607803344727,0.0004630088806152344,0.34710144996643066
13,5466,0.00038433074951171875,0.3369619846343994,0.010052919387817383,0.00042319297790527344,0.34783005714416504
14,5413,0.0003237724304199219,0.336334228515625,0.009830236434936523,0.0004036426544189453,0.3468964099884033
15,5521,0.0003142356872558594,0.33754396438598633,0.010048151016235352,0.0004360675811767578,0.34834933280944824
16,5445,0.00032639503479003906,0.33621859550476074,0.009626150131225586,0.0004069805145263672,0.34658360481262207
17,5470,0.00032210350036621094,0.335986852645874,0.009666919708251953,0.0004017353057861328,0.34638237953186035
18,5498,0.00032448768615722656,0.3363926410675049,0.009676694869995117,0.0007035732269287109,0.3471043109893799
19,5484,0.0003440380096435547,0.33622002601623535,0.010114431381225586,0.00045371055603027344,0.3471395969390869
20,5448,0.0003421306610107422,0.33623194694519043,0.009927749633789062,0.0004000663757324219,0.3469059467315674
21,5497,0.00032520294189453125,0.336517333984375,0.009960174560546875,0.0005114078521728516,0.3473191261291504
22,5441,0.0004019737243652344,0.3362722396850586,0.009840011596679688,0.0004067420959472656,0.3469269275665283
23,5497,0.00032901763916015625,0.3360104560852051,0.010050296783447266,0.0004885196685791016,0.34688878059387207
24,5588,0.00037550926208496094,0.33716630935668945,0.009946107864379883,0.00041103363037109375,0.34790515899658203
