Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
193,5535,0.0002484321594238281,7.152557373046875e-05,9.632110595703125e-05,0.0002722740173339844,0.0008335113525390625
194,5551,0.00024771690368652344,7.152557373046875e-05,9.679794311523438e-05,0.0003132820129394531,0.0008785724639892578
195,5543,0.0002579689025878906,7.486343383789062e-05,9.846687316894531e-05,0.0003018379211425781,0.0009701251983642578
196,5531,0.0004277229309082031,9.369850158691406e-05,0.00011777877807617188,0.00031948089599609375,0.0012290477752685547
197,5546,0.0002968311309814453,8.20159912109375e-05,0.00010418891906738281,0.00029349327087402344,0.0009551048278808594
198,5496,0.0002486705780029297,7.295608520507812e-05,0.0001010894775390625,0.00029206275939941406,0.0008788108825683594
199,5534,0.00026535987854003906,8.0108642578125e-05,0.0001010894775390625,0.00029015541076660156,0.0009002685546875
200,5555,0.00025153160095214844,7.319450378417969e-05,9.751319885253906e-05,0.0002732276916503906,0.0008432865142822266
201,5441,0.0002608299255371094,7.271766662597656e-05,9.679794311523438e-05,0.0002720355987548828,0.0008554458618164062
202,5514,0.0002491474151611328,7.224082946777344e-05,9.655952453613281e-05,0.0002732276916503906,0.00084686279296875
203,5427,0.0002472400665283203,7.367134094238281e-05,0.00010013580322265625,0.00027871131896972656,0.0008542537689208984
204,5538,0.00025463104248046875,7.271766662597656e-05,9.679794311523438e-05,0.00027441978454589844,0.0008523464202880859
205,5490,0.0002694129943847656,0.00011754035949707031,0.00012922286987304688,0.0003516674041748047,0.001140594482421875
206,5583,0.0002727508544921875,8.177757263183594e-05,0.00010347366333007812,0.0002944469451904297,0.0009350776672363281
207,5582,0.00026154518127441406,7.677078247070312e-05,0.00010061264038085938,0.0002827644348144531,0.0008826255798339844
208,5523,0.00025391578674316406,7.677078247070312e-05,9.870529174804688e-05,0.00028228759765625,0.0009427070617675781
209,5513,0.00025653839111328125,7.414817810058594e-05,9.679794311523438e-05,0.0002753734588623047,0.0008499622344970703
210,5506,0.0004413127899169922,0.00011610984802246094,0.00012946128845214844,0.00030112266540527344,0.0012879371643066406
211,5522,0.0002617835998535156,8.869171142578125e-05,0.00013828277587890625,0.0003552436828613281,0.0010693073272705078
212,5535,0.00033926963806152344,0.00010728836059570312,0.0001361370086669922,0.0003528594970703125,0.0011844635009765625
213,5631,0.0003705024719238281,0.00010418891906738281,0.00014138221740722656,0.0003402233123779297,0.0012080669403076172
214,5443,0.0003008842468261719,0.000102996826171875,0.00014066696166992188,0.0003426074981689453,0.001172780990600586
215,5573,0.0003058910369873047,8.654594421386719e-05,0.00010824203491210938,0.0003204345703125,0.001005411148071289
216,5586,0.0002739429473876953,8.511543273925781e-05,0.00010132789611816406,0.0002818107604980469,0.0009036064147949219
217,5575,0.00025200843811035156,7.319450378417969e-05,9.632110595703125e-05,0.0002872943878173828,0.0008437633514404297
218,5596,0.00026035308837890625,7.319450378417969e-05,9.655952453613281e-05,0.0002739429473876953,0.0008320808410644531
219,5525,0.00024819374084472656,7.176399230957031e-05,9.417533874511719e-05,0.00026917457580566406,0.0007994174957275391
220,5562,0.0002460479736328125,7.152557373046875e-05,9.441375732421875e-05,0.00027251243591308594,0.0008037090301513672
221,5583,0.0002529621124267578,7.271766662597656e-05,0.000118255615234375,0.00029087066650390625,0.0008764266967773438
222,5549,0.0003025531768798828,0.00010514259338378906,0.00012826919555664062,0.0003135204315185547,0.0011134147644042969
223,5531,0.000263214111328125,8.869171142578125e-05,0.00013113021850585938,0.00029921531677246094,0.0009922981262207031
224,5462,0.0002491474151611328,7.295608520507812e-05,9.560585021972656e-05,0.0002689361572265625,0.0008261203765869141
225,5569,0.00025081634521484375,7.295608520507812e-05,9.489059448242188e-05,0.0002696514129638672,0.0008091926574707031
226,5579,0.000247955322265625,7.152557373046875e-05,9.441375732421875e-05,0.0002677440643310547,0.0008020401000976562
227,5581,0.0002448558807373047,7.104873657226562e-05,9.417533874511719e-05,0.00026869773864746094,0.0008077621459960938
228,5586,0.0002453327178955078,7.081031799316406e-05,9.822845458984375e-05,0.00032591819763183594,0.0008721351623535156
229,5486,0.0002655982971191406,7.748603820800781e-05,0.00010132789611816406,0.000293731689453125,0.0008981227874755859
230,5543,0.0002570152282714844,7.414817810058594e-05,9.655952453613281e-05,0.0002760887145996094,0.0008463859558105469
231,5582,0.00024890899658203125,7.224082946777344e-05,9.441375732421875e-05,0.00026917457580566406,0.0008053779602050781
232,5501,0.0002465248107910156,7.128715515136719e-05,9.441375732421875e-05,0.0002760887145996094,0.0008327960968017578
233,5586,0.00028777122497558594,9.965896606445312e-05,0.00012159347534179688,0.0003502368927001953,0.0011305809020996094
234,5601,0.0003743171691894531,0.00011110305786132812,0.00012564659118652344,0.00036644935607910156,0.0012416839599609375
235,5597,0.0003180503845214844,9.250640869140625e-05,0.00011944770812988281,0.0003094673156738281,0.0010733604431152344
236,5569,0.00027632713317871094,8.058547973632812e-05,0.000102996826171875,0.00029468536376953125,0.0009496212005615234
237,5621,0.000263214111328125,7.796287536621094e-05,9.918212890625e-05,0.0002837181091308594,0.0008847713470458984
238,5486,0.0005042552947998047,0.00011658668518066406,0.0001499652862548828,0.0003097057342529297,0.0013713836669921875
239,5530,0.00026869773864746094,7.605552673339844e-05,0.00010275840759277344,0.0002872943878173828,0.0009019374847412109
240,5496,0.0003247261047363281,9.512901306152344e-05,0.0001308917999267578,0.0003867149353027344,0.0012133121490478516
241,5564,0.0003116130828857422,9.107589721679688e-05,0.00023484230041503906,0.0004677772521972656,0.0013611316680908203
242,5567,0.0003025531768798828,9.584426879882812e-05,0.00011277198791503906,0.0003426074981689453,0.0010700225830078125
243,5546,0.0002684593200683594,8.082389831542969e-05,0.00010228157043457031,0.0002903938293457031,0.0009131431579589844
244,5550,0.00025343894958496094,7.224082946777344e-05,9.608268737792969e-05,0.00028967857360839844,0.0008394718170166016
245,5583,0.00024890899658203125,7.200241088867188e-05,9.72747802734375e-05,0.00028395652770996094,0.0008351802825927734
246,5563,0.00025177001953125,7.605552673339844e-05,9.72747802734375e-05,0.0002727508544921875,0.0008287429809570312
